Trace
Swept SA
A.10.52,N9000A
14351000,-82.8627614203664
14430000,-84.1199947795446
14509000,-83.1159650856844
14588000,-83.0590667146737
14667000,-82.4480108254267
14746000,-83.1920584436448
14825000,-82.3528876068185
14904000,-82.8518378887445
14983000,-83.4769044118739
15062000,-83.4557757910724
15141000,-83.7018614436154
15220000,-83.3393243476799
15299000,-82.6508422077081
15378000,-83.3305269671799
15457000,-82.6480242142602
15536000,-82.7628062741777
15615000,-82.6040997792215
15694000,-82.7730761689989
15773000,-83.1540534233485
15852000,-83.6178240412259
15931000,-83.1215140217285
16010000,-83.800604717958
16089000,-83.8730718458162
16168000,-83.1144323129341
16247000,-83.7241569342079
16326000,-83.785119462465
16405000,-82.91992757628
16484000,-83.1761505864869
16563000,-83.1056914624635
16642000,-83.5501852968844
16721000,-82.3459498792451
16800000,-83.6071041842175
16879000,-83.3969528484432
16958000,-84.1001261576405
17037000,-83.3648847041805
17116000,-83.1229284243289
17195000,-83.2223247091737
17274000,-83.248749578783
17353000,-82.9671691828142
17432000,-82.6897619643435
17511000,-83.0993997212519
17590000,-83.2675630426367
17669000,-82.7122217355554
17748000,-82.8769100633616
17827000,-83.3873335220672
17906000,-83.5398411852424
17985000,-82.9886147265421
18064000,-82.3103324547931
18143000,-82.9370327195509
18222000,-83.2024751634908
18301000,-83.1204266731226
18380000,-84.2334062593492
18459000,-83.7314109256788
18538000,-83.6302672357743
18617000,-83.4072451906357
18696000,-83.1581133239479
18775000,-84.2248322820785
18854000,-82.9985013211447
18933000,-83.6452166089351
19012000,-83.2928073212948
19091000,-83.1888811417828
19170000,-83.0626213490061
19249000,-82.3209047274328
19328000,-83.5768884322568
19407000,-83.0093415441799
19486000,-83.6105861873397
19565000,-83.000718713575
19644000,-83.215719479044
19723000,-83.6006836261159
19802000,-82.6086354762445
19881000,-83.2805552556447
19960000,-83.164858424815
20039000,-84.0795999798191
20118000,-83.5467112040439
20197000,-84.0414594663146
20276000,-83.0256776218573
20355000,-84.1343274604161
20434000,-83.0424536843863
20513000,-82.6018941105092
20592000,-83.6708729012884
20671000,-83.0816218334572
20750000,-82.6318289302475
20829000,-83.8566581686744
20908000,-82.9434948996038
20987000,-83.9536641222416
21066000,-83.5066294037452
21145000,-83.075967221232
21224000,-84.1107708748973
21303000,-84.0035227854468
21382000,-83.2488328319267
21461000,-83.958618674684
21540000,-83.4099359384054
21619000,-83.4673367234215
21698000,-82.6881810740881
21777000,-82.8850544872944
21856000,-83.3863315687206
21935000,-83.930419581131
22014000,-83.9171702978721
22093000,-83.3012238073155
22172000,-83.1597178467444
22251000,-84.2921896065006
22330000,-83.3695340902643
22409000,-83.3227622078241
22488000,-82.5171656218538
22567000,-84.0382697745283
22646000,-83.3194985723388
22725000,-83.3714711543647
22804000,-83.6861820666008
22883000,-83.6011383801141
22962000,-82.6335052145178
23041000,-83.8844383739628
23120000,-83.2665521069538
23199000,-83.287992581528
23278000,-84.5296286180376
23357000,-83.6451001997892
23436000,-83.6937768960381
23515000,-83.6583400332273
23594000,-83.6446726624597
23673000,-82.7516147545254
23752000,-83.3579200721539
23831000,-83.7652857166833
23910000,-83.1365998937575
23989000,-82.9296423956797
24068000,-83.7490958258515
24147000,-83.4123698427331
24226000,-82.9352243641904
24305000,-83.2626487777356
24384000,-83.3517683955079
24463000,-83.1689359724089
24542000,-83.8342273846448
24621000,-83.1679552932222
24700000,-83.2277012995863
24779000,-84.0898456366314
24858000,-82.3466315138109
24937000,-82.8370886715052
25016000,-83.4068015500513
25095000,-83.524786277972
25174000,-83.3481730767973
25253000,-83.3491757309826
25332000,-83.4389045784291
25411000,-82.9631821035907
25490000,-82.9306641941752
25569000,-83.6964417119206
25648000,-83.9515369826045
25727000,-82.8349492157296
25806000,-84.0466510527736
25885000,-84.3033790248548
25964000,-83.7361354727288
26043000,-83.7678673449136
26122000,-84.0221111023665
26201000,-82.628644579438
26280000,-83.8852498992851
26359000,-83.1641043227586
26438000,-83.7644271117033
26517000,-82.967596848057
26596000,-83.2336377580875
26675000,-83.9585127853846
26754000,-83.6701723264393
26833000,-82.7472256957327
26912000,-83.5219781513088
26991000,-82.4418772650632
27070000,-83.8675379977698
27149000,-83.4251548918728
27228000,-83.5754364378293
27307000,-82.7346241268516
27386000,-83.0959905095103
27465000,-82.9996670356289
27544000,-83.4172403277249
27623000,-83.1604936537678
27702000,-84.2908171740363
27781000,-84.3934412407872
27860000,-84.0087848339845
27939000,-83.1295128102466
28018000,-83.1984797007857
28097000,-83.6101717999541
28176000,-83.5987738314876
28255000,-83.7661582383518
28334000,-82.9982221779332
28413000,-83.1345453776238
28492000,-82.8310292703694
28571000,-82.8071009484186
28650000,-83.2720328326426
28729000,-83.5959590628978
28808000,-83.9178017911194
28887000,-83.5895716084149
28966000,-83.6093404761688
29045000,-84.0741353169629
29124000,-83.0190868036305
29203000,-82.8984180029856
29282000,-83.2437248809714
29361000,-82.754291613765
29440000,-83.2692475484521
29519000,-83.489806094491
29598000,-84.3002675257733
29677000,-83.2587707755756
29756000,-82.895783205496
29835000,-83.1362421127969
29914000,-83.7206049264941
29993000,-83.4102887589121
30072000,-82.3453414336236
30151000,-83.0164658047525
30230000,-83.5444733179106
30309000,-82.9640956627415
30388000,-83.451034141621
30467000,-83.5204726879486
30546000,-82.767634215701
30625000,-83.137729483394
30704000,-84.2647699205419
30783000,-82.9598571844821
30862000,-83.3541555059845
30941000,-83.0724402277183
31020000,-83.2109855747197
31099000,-82.6472142900241
31178000,-83.4169217917107
31257000,-83.8255756404804
31336000,-83.1079509781135
31415000,-84.2287331428174
31494000,-83.7458241359405
31573000,-82.9538039283194
31652000,-83.3008206130998
31731000,-83.262968884742
31810000,-83.0948189671196
31889000,-82.6173226633605
31968000,-83.7268432181919
32047000,-83.1940990390278
32126000,-85.0965163093826
32205000,-83.2177939492504
32284000,-83.3522387873075
32363000,-83.1473825246647
32442000,-83.8627309861973
32521000,-83.728115217529
32600000,-83.5378973849951
32679000,-82.9234805041725
32758000,-83.001746342887
32837000,-82.4702034239878
32916000,-83.3356638998653
32995000,-83.3041981058829
33074000,-83.7108199405458
33153000,-83.1800559241161
33232000,-83.0078239342704
33311000,-83.2667891198997
33390000,-82.2792758592406
33469000,-83.4004855349936
33548000,-83.2989901755214
33627000,-83.2820607588691
33706000,-82.7219076418036
33785000,-82.8394186627397
33864000,-84.0362411158254
33943000,-83.5975973966869
34022000,-82.6676628171472
34101000,-83.2968715099388
34180000,-83.2094054665336
34259000,-83.6220443452016
34338000,-83.1379973858278
34417000,-83.9058742130165
34496000,-83.3332700883934
34575000,-83.9503947895807
34654000,-83.8009342231851
34733000,-84.4070403239917
34812000,-83.1308079036124
34891000,-83.2901768251031
34970000,-83.400094911743
35049000,-83.8105691039768
35128000,-84.1230693091319
35207000,-84.0870647931125
35286000,-83.8108222788909
35365000,-82.5454887591481
35444000,-83.9794953311095
35523000,-83.9722421528514
35602000,-83.5690097848823
35681000,-82.9514284761604
35760000,-83.3430840957573
35839000,-83.8464700853037
35918000,-83.552459728641
35997000,-82.6562496034502
36076000,-83.6000385116748
36155000,-82.2651341223774
36234000,-83.3437741536928
36313000,-83.3968403316619
36392000,-82.8704312760996
36471000,-83.0550037851454
36550000,-82.2152963691231
36629000,-83.6038540260571
36708000,-83.7550859175509
36787000,-83.9085863186594
36866000,-83.3112239430008
36945000,-82.9426963589517
37024000,-82.8614480993448
37103000,-83.9389204016645
37182000,-83.243633263558
37261000,-82.6913081529153
37340000,-83.3281516666373
37419000,-83.6113152720287
37498000,-83.5138941742436
37577000,-82.6473114004894
37656000,-83.1960808640708
37735000,-83.1586548278542
37814000,-83.5983719420825
37893000,-83.6179126833141
37972000,-83.5371412884916
38051000,-82.8104808256371
38130000,-83.437410004513
38209000,-82.8624184407358
38288000,-83.0934455877091
38367000,-82.7348110133987
38446000,-82.8795995669487
38525000,-80.9401472409427
38604000,-75.8125829526782
38683000,-69.5098923916919
38762000,-63.6374443943967
38841000,-58.3939730447795
38920000,-53.6491747190938
38999000,-49.3594559380076
39078000,-45.4896597078959
39157000,-42.0307776881294
39236000,-38.9280241348123
39315000,-36.1909223640375
39394000,-33.7769874744119
39473000,-31.6721277698767
39552000,-29.8792285359691
39631000,-28.3731266630719
39710000,-27.151181675378
39789000,-26.199733256249
39868000,-25.5212729632126
39947000,-25.1113922810144
40026000,-24.9671023714471
40105000,-25.0917089202193
40184000,-25.4774475508471
40263000,-26.1339149608243
40342000,-27.0597746058754
40421000,-28.2645629398447
40500000,-29.7527223170863
40579000,-31.5329063436283
40658000,-33.6166265577702
40737000,-36.0069151227542
40816000,-38.7308245911153
40895000,-41.8192506200316
40974000,-45.2825264781405
41053000,-49.1376459793471
41132000,-53.4311416264045
41211000,-58.2086296269188
41290000,-63.5218321621012
41369000,-69.256574986713
41448000,-75.6471310605513
41527000,-80.4362649012481
41606000,-82.8831592765206
41685000,-83.4509525282401
41764000,-82.6425965960032
41843000,-83.5903024964731
41922000,-83.2368442276927
42001000,-82.6453400171814
42080000,-83.5475715637267
42159000,-83.2149632446433
42238000,-83.9966750005888
42317000,-82.6338598247974
42396000,-83.5464791645195
42475000,-82.4954645564813
42554000,-83.5321367823993
42633000,-83.4098034351904
42712000,-82.8717854452347
42791000,-82.7981942490759
42870000,-83.193395060572
42949000,-83.4698803262156
43028000,-82.7802263125684
43107000,-83.2410747471421
43186000,-82.7309408617032
43265000,-83.2942389393341
43344000,-82.9849720581361
43423000,-83.6516821044237
43502000,-83.1821196810283
43581000,-83.8904145509999
43660000,-82.6312512317231
43739000,-83.5558123414483
43818000,-83.7516956513539
43897000,-83.2437451994062
43976000,-83.3091433386245
44055000,-84.0051963622149
44134000,-82.8993728374936
44213000,-82.4343273442416
44292000,-83.442999676546
44371000,-83.6206425621755
44450000,-83.4557940707222
44529000,-83.0387278214643
44608000,-83.8164079620811
44687000,-83.870428781587
44766000,-83.1445122507882
44845000,-84.3103297178061
44924000,-83.4478598092931
45003000,-82.7504202101461
45082000,-82.6667509009612
45161000,-83.9041000363979
45240000,-83.5145826593482
45319000,-83.2016888994929
45398000,-83.4339390462129
45477000,-84.0403661598423
45556000,-84.0182276077002
45635000,-84.0987720101473
45714000,-83.826852696661
45793000,-83.1210481315638
45872000,-83.1577302665959
45951000,-83.9074105973101
46030000,-84.6972806281577
46109000,-83.6315638465625
46188000,-83.0523692818618
46267000,-83.9774667228627
46346000,-83.1163261870296
46425000,-82.9985109206161
46504000,-82.9267220881651
46583000,-83.9195260417302
46662000,-83.2885965941366
46741000,-83.5729223329018
46820000,-83.2616689939335
46899000,-83.1370784403288
46978000,-83.011462755631
47057000,-84.5783945524125
47136000,-84.2045767504003
47215000,-83.7413755322447
47294000,-83.2482700731777
47373000,-84.0972590575349
47452000,-83.5723328513998
47531000,-83.49384708649
47610000,-82.2442993666715
47689000,-83.1899000398898
47768000,-83.5633422969436
47847000,-83.7225579933996
47926000,-83.6625967857019
48005000,-83.2458237290159
48084000,-83.0941262420245
48163000,-83.934004060605
48242000,-83.7414032216733
48321000,-83.4643469598703
48400000,-83.4441490452548
48479000,-83.9627206163344
48558000,-83.8546199936751
48637000,-84.4354157152833
48716000,-83.5872798370983
48795000,-83.2447187051016
48874000,-82.8329695575088
48953000,-83.3474536350674
49032000,-83.5703251694869
49111000,-83.2316729320322
49190000,-82.8620697674875
49269000,-83.765146964233
49348000,-83.9011124356431
49427000,-83.7689121426549
49506000,-84.2073648402589
49585000,-83.7573935240839
49664000,-84.264192979842
49743000,-83.1303120953833
49822000,-83.1543683505012
49901000,-83.3852024749471
49980000,-83.5860146624867
50059000,-82.8822246128388
50138000,-83.952516493236
50217000,-83.5335340226537
50296000,-83.1555965467195
50375000,-82.8596446301727
50454000,-83.4341468693279
50533000,-84.0819277439237
50612000,-83.9704698756053
50691000,-83.8226231083888
50770000,-84.6549453073753
50849000,-83.9939431710878
50928000,-83.4608515308996
51007000,-83.4996179642072
51086000,-83.888978532085
51165000,-83.1658656383702
51244000,-83.2320633253852
51323000,-83.617185528417
51402000,-83.284479888435
51481000,-83.6281449875434
51560000,-83.6723049525474
51639000,-83.2163367749984
51718000,-83.9544814494156
51797000,-83.2298175039668
51876000,-83.0625830005539
51955000,-82.7951634479675
52034000,-83.5427128401599
52113000,-83.1136250519007
52192000,-83.0720699167427
52271000,-83.6150513589941
52350000,-83.8161187044895
52429000,-83.8825004283889
52508000,-83.717159161865
52587000,-83.0510642271696
52666000,-82.9640068004453
52745000,-83.6742659691321
52824000,-83.6979748511926
52903000,-82.103393201542
52982000,-83.3518138102329
53061000,-83.1803961415401
53140000,-82.9936369251604
53219000,-83.1721963736729
53298000,-82.9874573165381
53377000,-83.518911771582
53456000,-84.1336130584959
53535000,-83.0426135849855
53614000,-84.0962640197185
53693000,-83.0730522617018
53772000,-83.2056166174686
53851000,-83.26222735899
53930000,-84.3734953542919
54009000,-83.2233569098887
54088000,-83.0919536883198
54167000,-83.1402268971828
54246000,-83.4738435187404
54325000,-83.7537957673429
54404000,-83.6514318030126
54483000,-83.8534151545535
54562000,-82.9792008178869
54641000,-83.4888350860582
54720000,-83.3502539723272
54799000,-82.7622155282016
54878000,-83.6606300327101
54957000,-83.58464012177
55036000,-83.0844106044632
55115000,-83.5248703310952
55194000,-83.1690495813548
55273000,-83.1141533137313
55352000,-83.2013385167372
55431000,-83.128876076912
55510000,-82.9588858976376
55589000,-83.7515209082496
55668000,-83.0434823745874
55747000,-83.3013763095802
55826000,-83.3670412865144
55905000,-84.2659037729725
55984000,-83.506566951578
56063000,-83.5250844124274
56142000,-83.3215592777907
56221000,-83.4112383704312
56300000,-83.3498738887933
56379000,-83.2153149544206
56458000,-83.8160019391488
56537000,-82.8048140149806
56616000,-83.6738913005306
56695000,-83.2785385828455
56774000,-82.9986448361713
56853000,-83.0717425594105
56932000,-83.9461670552719
57011000,-82.9865430856975
57090000,-82.6419156078172
57169000,-83.4905195866966
57248000,-83.6689268794064
57327000,-84.1017013458304
57406000,-83.9322339893591
57485000,-83.6010410473963
57564000,-83.4646966456011
57643000,-83.2767758476325
57722000,-82.5773751803045
57801000,-83.8388068549099
57880000,-83.4045814613004
57959000,-82.6982358371715
58038000,-83.2074504389872
58117000,-83.801314133919
58196000,-83.8007671572617
58275000,-83.7066091732233
58354000,-83.171236841692
58433000,-83.0856025482545
58512000,-83.5157630800013
58591000,-83.4409020963598
58670000,-83.773316485189
58749000,-83.3105947191557
58828000,-83.7798495311361
58907000,-83.3041839452828
58986000,-83.1854690980695
59065000,-83.4064197811961
59144000,-83.313578846015
59223000,-83.276568422382
59302000,-83.6719974264155
59381000,-84.0139581652897
59460000,-83.766317200825
59539000,-83.2045480385147
59618000,-83.1506487494998
59697000,-82.4173674862079
59776000,-83.2819259728185
59855000,-82.8200140546959
59934000,-83.1735868884716
60013000,-83.6504120998241
60092000,-83.4651703727105
60171000,-83.5135403881439
60250000,-83.9580913651373
60329000,-84.0722145008317
60408000,-83.2289737801144
60487000,-83.4379637803274
60566000,-83.1990502635607
60645000,-83.2275277732856
60724000,-83.3729814621046
60803000,-83.0822365720563
60882000,-83.9046454289696
60961000,-83.4819474674261
61040000,-83.7964232758249
61119000,-83.5271640689539
61198000,-83.3784545904833
61277000,-83.5052855789989
61356000,-84.4572156668856
61435000,-84.0963984803808
61514000,-83.8189603455351
61593000,-83.7175364942241
61672000,-83.9863365204597
61751000,-83.9929517233966
61830000,-83.929540461944
61909000,-84.2598044228668
61988000,-83.7483054791503
62067000,-83.6266381201766
62146000,-82.7737953670926
62225000,-83.4656513240509
62304000,-83.901078894881
62383000,-84.0773107642046
62462000,-83.6077603599703
62541000,-82.459414678728
62620000,-82.6294110264291
62699000,-83.0430271699598
62778000,-83.5281266247059
62857000,-83.6169180765198
62936000,-83.0861337916426
63015000,-82.9046175362491
63094000,-83.3424572835558
63173000,-83.3646740025612
63252000,-84.1535950051424
63331000,-83.5836223239189
63410000,-83.3364296865251
63489000,-82.8858269757637
63568000,-83.5604802810247
63647000,-83.0880609670238
63726000,-83.5705607532258
63805000,-82.6629656143873
63884000,-84.1166270882898
63963000,-83.7612221116985
64042000,-83.7374967655073
64121000,-83.6107659400137
64200000,-83.7363924310237
64279000,-83.6700334381856
64358000,-83.4748333694046
64437000,-83.8779738708107
64516000,-82.7874436205531
64595000,-83.168946133582
64674000,-83.4838013016829
64753000,-84.5461187274638
64832000,-83.7056150729127
64911000,-84.3835028142333
64990000,-83.2110260282576
65069000,-83.1354394906737
65148000,-83.9023658242847
65227000,-84.1353452562712
65306000,-82.6002818737715
65385000,-82.8543580920447
65464000,-83.9073256921982
65543000,-83.1720154971128
65622000,-83.5551154599748
65701000,-82.5687097477463
65780000,-82.6302306162406
65859000,-83.2960837243509
65938000,-83.1902844149921
66017000,-83.8795613176135
66096000,-83.846438060152
66175000,-83.3340244566811
66254000,-83.1084733205923
66333000,-83.3708729141101
66412000,-83.5736149412831
66491000,-82.4848650288162
66570000,-83.2776964615147
66649000,-83.5548995344658
66728000,-83.3618119560233
66807000,-84.0673312596035
66886000,-83.5758727987699
66965000,-83.8738156444036
67044000,-83.7228220985487
67123000,-84.2315498905428
67202000,-84.0751355247342
67281000,-84.5318071285309
67360000,-83.3916980930337
67439000,-83.303647127824
67518000,-83.803200284264
67597000,-83.6602094542067
67676000,-83.7418320240373
67755000,-83.7084123058229
67834000,-83.1868763259209
67913000,-83.8035437854566
67992000,-83.186276500934
68071000,-83.2918162180139
68150000,-82.9475227495292
68229000,-83.8117332880445
68308000,-83.8067350464596
68387000,-83.465431431025
68466000,-84.1882583506268
68545000,-83.0636833165655
68624000,-83.8687942614261
68703000,-82.7741009209475
68782000,-82.7100726184263
68861000,-83.4756594888571
68940000,-83.4881238221759
69019000,-83.7790029560198
69098000,-83.2449774982219
69177000,-83.048085442654
69256000,-83.7262101144014
69335000,-84.6713445200679
69414000,-83.5475218650311
69493000,-82.5235099599056
69572000,-83.6873354290307
69651000,-82.8145814314005
69730000,-83.7414711970363
69809000,-84.307534548293
69888000,-83.2478912107529
69967000,-83.1696252302185
70046000,-83.9206409372437
70125000,-83.911566565196
70204000,-83.6039481833319
70283000,-83.959332928961
70362000,-83.8167098721885
70441000,-83.8706385970969
70520000,-83.3374792560066
70599000,-83.0709241240139
70678000,-84.0847557793537
70757000,-82.8125897100592
70836000,-83.6810927546231
70915000,-83.8383849109636
70994000,-84.6861726888311
71073000,-83.3214403348007
71152000,-82.9919668194269
71231000,-83.7269331677388
71310000,-83.2099732513644
71389000,-82.9176074885274
71468000,-83.6970686912272
71547000,-83.4416245429651
71626000,-83.8756608845436
71705000,-82.7328993072094
71784000,-83.5418046398111
71863000,-83.5519663609346
71942000,-83.9680848843009
72021000,-83.6426927439721
72100000,-82.7552841260413
72179000,-83.4322366314329
72258000,-83.4061141401872
72337000,-83.2719615967326
72416000,-84.2842661932534
72495000,-83.3656454577607
72574000,-83.9015643043058
72653000,-83.4293353460302
72732000,-82.9332014581764
72811000,-83.5750371785751
72890000,-82.8828294367094
72969000,-83.2276670400242
73048000,-82.7697036677353
73127000,-83.7994965669928
73206000,-84.0004754630098
73285000,-83.4431745427277
73364000,-83.4775082791985
73443000,-83.5958060970737
73522000,-83.6110915096159
73601000,-82.8435832899845
73680000,-83.4012969526952
73759000,-83.8016849942322
73838000,-83.457528861028
73917000,-84.2045665815562
73996000,-83.0605465708062
74075000,-83.4217283996719
74154000,-83.6073483322638
74233000,-83.1752117903036
74312000,-83.753593149224
74391000,-84.1327245211074
74470000,-83.6423277724985
74549000,-83.2689377009023
74628000,-83.1257547172988
74707000,-84.012773905787
74786000,-83.3824784745456
74865000,-83.0907954531555
74944000,-84.0491569283151
75023000,-83.294362146979
75102000,-83.3525904576316
75181000,-83.9438050502929
75260000,-83.3793770991688
75339000,-83.4049390634826
75418000,-83.3824596411193
75497000,-83.1526521692869
75576000,-84.0257626534549
75655000,-83.4855783768186
75734000,-83.71443438041
75813000,-83.521703663176
75892000,-84.2545653163871
75971000,-83.3531069678931
76050000,-82.9273020185608
76129000,-83.7713565571272
76208000,-84.4335625501023
76287000,-83.6826896543742
76366000,-83.9334617739536
76445000,-83.1752630463152
76524000,-83.9839568411384
76603000,-83.7281703650617
76682000,-83.5217381179627
76761000,-83.9568513074196
76840000,-83.3783510018523
76919000,-83.9633911588459
76998000,-82.7160287582236
77077000,-83.0310901314452
77156000,-83.3666772128363
77235000,-82.6457559635487
77314000,-82.8813223469289
77393000,-82.5771576563174
77472000,-83.894312672293
77551000,-83.0252272093823
77630000,-82.7570441718461
77709000,-83.0584570578933
77788000,-83.4505316249842
77867000,-83.0591598651275
77946000,-82.9244414406786
78025000,-82.762495006021
78104000,-83.8145124723245
78183000,-83.7167480130095
78262000,-83.2469174367256
78341000,-82.9139883967444
78420000,-82.9532070411449
78499000,-83.1933538200543
78578000,-83.3797094581178
78657000,-83.3896151340298
78736000,-83.4171163880025
78815000,-82.9860349686501
78894000,-83.5015178023182
78973000,-83.5611993800239
79052000,-83.5167652121059
79131000,-83.6748111939918
79210000,-83.363158189439
79289000,-82.9067084549444
79368000,-83.0913183867543
79447000,-83.7529312500301
79526000,-83.2162824878308
79605000,-82.6731024627584
79684000,-82.7517090663868
79763000,-82.5185153173187
79842000,-81.5977006342986
79921000,-80.827624943765
80000000,-81.5222412836889
