Trace
Swept SA
A.10.52,N9000A
433471000,-76.5465644527818
436030000,-77.8956784462123
438589000,-76.9780745869945
441148000,-76.9881817130025
443707000,-76.043588638711
446266000,-77.1627865381327
448825000,-77.2823675073298
451384000,-75.9454672009414
453943000,-76.8118705841165
456502000,-76.9642628087622
459061000,-76.726230050763
461620000,-76.3684003792311
464179000,-76.7289119211024
466738000,-77.5043721013655
469297000,-76.3914359547266
471856000,-76.7085861858032
474415000,-76.8365671234864
476974000,-77.2000389255574
479533000,-76.0038305079943
482092000,-76.959392690128
484651000,-76.5479373432874
487210000,-76.2830085459022
489769000,-78.094297540607
492328000,-76.7834985305647
494887000,-76.3408735434826
497446000,-77.1841611637902
500005000,-77.5691989436007
502564000,-76.6388739535338
505123000,-77.0289871156336
507682000,-76.544537993253
510241000,-77.5282951712915
512800000,-76.5663094668077
515359000,-77.0281070715174
517918000,-76.6053876422328
520477000,-76.6716985197784
523036000,-77.5423481657707
525595000,-75.8980837288611
528154000,-76.5231606168249
530713000,-76.3168925536202
533272000,-76.5747749681893
535831000,-76.4147640588001
538390000,-75.7518133108128
540949000,-76.6976334588198
543508000,-76.5034412707107
546067000,-76.3658542772812
548626000,-76.8368972551152
551185000,-76.0156851439525
553744000,-75.8173590396232
556303000,-75.913761143514
558862000,-76.11766500779
561421000,-76.3649785453738
563980000,-75.0271199894598
566539000,-76.5265262295862
569098000,-75.7881159428475
571657000,-75.1489764588871
574216000,-75.2541247563342
576775000,-75.084601025087
579334000,-75.5190555104817
581893000,-75.8252137979164
584452000,-75.3667619481075
587011000,-75.6124583675068
589570000,-74.5455198186621
592129000,-75.0041384062357
594688000,-74.6967890567078
597247000,-74.8844573006858
599806000,-75.0615474816779
602365000,-74.586683917706
604924000,-74.2874834094051
607483000,-75.1358679452538
610042000,-74.8266892056611
612601000,-74.1527036076454
615160000,-74.4741255083897
617719000,-74.8919074130294
620278000,-74.0778046726749
622837000,-75.8251987181506
625396000,-74.9401823489952
627955000,-75.0033515444339
630514000,-74.2913189458964
633073000,-75.3148628621952
635632000,-74.2467124656986
638191000,-73.8966051269144
640750000,-75.1301646680789
643309000,-76.4500510735289
645868000,-75.4983296483641
648427000,-75.1453667454848
650986000,-74.7439332573329
653545000,-75.1658158333777
656104000,-74.8022510048204
658663000,-74.5768496481853
661222000,-75.8316222960814
663781000,-74.8602334749585
666340000,-74.4804066869701
668899000,-76.074900019572
671458000,-75.5564146237984
674017000,-76.1377686841101
676576000,-75.1529824945671
679135000,-75.8472672095466
681694000,-75.1766928785779
684253000,-75.5460146704226
686812000,-76.1995545734992
689371000,-75.753993427856
691930000,-76.0810253519669
694489000,-75.367862481798
697048000,-75.4815059940389
699607000,-76.6415466651373
702166000,-75.6100079914054
704725000,-75.6262708246249
707284000,-75.3686520576452
709843000,-75.9154727143616
712402000,-75.5255543781056
714961000,-76.2863515360878
717520000,-76.3097613526768
720079000,-75.9929363682961
722638000,-75.8298785932466
725197000,-76.5169648158989
727756000,-75.5191137653877
730315000,-76.7923382490115
732874000,-75.6950751736329
735433000,-77.1741624027627
737992000,-75.7024596226072
740551000,-76.5136841460945
743110000,-75.7168568838705
745669000,-75.4592344976893
748228000,-76.7417888647023
750787000,-76.3540649109829
753346000,-77.2133569966219
755905000,-76.386877260313
758464000,-76.7564086233261
761023000,-76.8291726497283
763582000,-76.6749300280424
766141000,-76.2150489809584
768700000,-76.5731443940313
771259000,-77.1424312108281
773818000,-76.1611610849276
776377000,-77.3768775358618
778936000,-77.0832193029733
781495000,-77.1369714729434
784054000,-77.5833050200846
786613000,-77.5260102476562
789172000,-75.4320010218816
791731000,-77.1378890578127
794290000,-76.7311152734806
796849000,-76.873273948151
799408000,-76.8409771129839
801967000,-76.9013723368841
804526000,-76.8375390706818
807085000,-76.895774010748
809644000,-77.2750248042849
812203000,-76.2117717377483
814762000,-76.8048578628096
817321000,-76.574253653242
819880000,-76.2016700465514
822439000,-76.9664685698449
824998000,-77.3043046768723
827557000,-76.0022557246903
830116000,-76.8547607465319
832675000,-76.6427531609187
835234000,-77.4052266074266
837793000,-76.8666868623431
840352000,-77.2312947002513
842911000,-76.2817029116101
845470000,-76.316909016586
848029000,-76.9076743400941
850588000,-76.9457752624774
853147000,-75.2835565803209
855706000,-77.193563579104
858265000,-76.9729544295979
860824000,-76.1608546049428
863383000,-76.5612556484837
865942000,-75.9961573231164
868501000,-76.756278701768
871060000,-75.8508910523409
873619000,-77.0119142503218
876178000,-76.3341884263076
878737000,-76.3859046113955
881296000,-76.0055941302908
883855000,-76.7447432871889
886414000,-76.2877478345424
888973000,-76.4757501262995
891532000,-76.5909812516929
894091000,-76.2943574395595
896650000,-75.6426684675499
899209000,-76.9447579742724
901768000,-76.1380398209467
904327000,-76.2186402549194
906886000,-76.1985844924091
909445000,-76.6252324041295
912004000,-75.6962675341945
914563000,-76.4004204794363
917122000,-77.1870122300583
919681000,-77.0027627881407
922240000,-76.071105900636
924799000,-75.9414900700548
927358000,-76.6792908476744
