Trace
Swept SA
A.10.52,N9000A
4211000,-88.857439113237
4230000,-87.7521947763214
4249000,-89.0932346814506
4268000,-88.422021078973
4287000,-88.4716775765517
4306000,-88.3988069791154
4325000,-88.1425566416927
4344000,-88.2855205487205
4363000,-88.4900507123658
4382000,-88.2586543171209
4401000,-87.5717608931819
4420000,-87.5796282343615
4439000,-87.875009269581
4458000,-88.0396458199124
4477000,-87.9149131142839
4496000,-87.5324500760966
4515000,-87.1716211181504
4534000,-88.501840586074
4553000,-88.1313257238785
4572000,-87.1516110165111
4591000,-88.0774663243521
4610000,-88.2972118524256
4629000,-87.9453114430411
4648000,-88.7606028614004
4667000,-88.906710385335
4686000,-88.5406237562107
4705000,-88.0370046915533
4724000,-88.3279347429105
4743000,-88.662410509966
4762000,-88.1223354381227
4781000,-88.455458828488
4800000,-88.4957432744646
4819000,-88.3375229427114
4838000,-88.4589045771332
4857000,-88.9571054060188
4876000,-88.2630152684984
4895000,-88.3299535297566
4914000,-89.4515841246217
4933000,-88.8798302553889
4952000,-87.8689294519008
4971000,-88.7473290382645
4990000,-88.4333984198769
5009000,-88.9284058721196
5028000,-88.9257045648848
5047000,-88.1995215440042
5066000,-88.3191882961407
5085000,-88.5243156461204
5104000,-89.278755578208
5123000,-89.2926470647945
5142000,-88.2100527344227
5161000,-88.6049717262261
5180000,-88.8301554512987
5199000,-88.7842971363785
5218000,-88.8206921337553
5237000,-88.1641447257242
5256000,-88.2506173578755
5275000,-88.6612517529034
5294000,-88.5243925649156
5313000,-88.4403783509877
5332000,-87.857949208998
5351000,-88.9291546287912
5370000,-89.1043658707822
5389000,-88.7276792711905
5408000,-89.0729603347012
5427000,-89.2640456094975
5446000,-89.1214427257957
5465000,-89.0103572733843
5484000,-88.359079765343
5503000,-88.8028214189989
5522000,-88.6412266001277
5541000,-88.1416776876493
5560000,-88.877787652917
5579000,-88.5104171072525
5598000,-88.6541093643461
5617000,-88.5313289676431
5636000,-88.375097794074
5655000,-88.2912115091694
5674000,-88.4454667973346
5693000,-88.6074497011162
5712000,-89.1743749402428
5731000,-89.5312960427702
5750000,-89.0069455134434
5769000,-88.6489536321459
5788000,-87.94089127418
5807000,-88.7081494348904
5826000,-89.2364748757805
5845000,-88.9198317984162
5864000,-89.919266058221
5883000,-89.3733946722134
5902000,-88.6454474506626
5921000,-88.7899626830178
5940000,-89.4452168398097
5959000,-89.4976087893353
5978000,-88.9684888369421
5997000,-90.0816984001988
6016000,-89.3115633956571
6035000,-88.5010570144108
6054000,-88.020331582446
6073000,-88.4211421046096
6092000,-89.5223603101883
6111000,-89.1835267151231
6130000,-88.5512277428359
6149000,-88.3461407704743
6168000,-89.0443662090925
6187000,-89.0547826458402
6206000,-88.5079412004163
6225000,-88.7458930125625
6244000,-89.6427501380432
6263000,-88.7881196370136
6282000,-89.130790117183
6301000,-88.7029086282345
6320000,-88.7557508276208
6339000,-88.7487650730046
6358000,-88.830784058307
6377000,-88.6283388794908
6396000,-88.2290903109743
6415000,-87.867419740932
6434000,-88.3272456259841
6453000,-88.5507447688031
6472000,-88.6737316738949
6491000,-88.6403584224776
6510000,-88.6409582969512
6529000,-89.0362524551688
6548000,-88.5386638845035
6567000,-88.5954038138805
6586000,-87.8876576153742
6605000,-88.9523528213033
6624000,-89.1468207002657
6643000,-88.3904151038289
6662000,-88.1568131283574
6681000,-88.4560459553396
6700000,-89.3457368802111
6719000,-88.6130942108141
6738000,-88.4071564709037
6757000,-88.3357860359263
6776000,-87.9428568898774
6795000,-88.9253719903122
6814000,-89.0315931390705
6833000,-89.3723617660485
6852000,-89.2322503542594
6871000,-88.8735088984172
6890000,-89.1354994692631
6909000,-88.7858149667634
6928000,-88.8085791479902
6947000,-89.1907369996008
6966000,-88.2009903916282
6985000,-88.5931570564104
7004000,-89.7376493240138
7023000,-88.9862075707657
7042000,-88.7526862476696
7061000,-89.3509131257067
7080000,-88.804400226565
7099000,-88.5577837229736
7118000,-89.0417515057614
7137000,-89.6964918070188
7156000,-89.0817943864516
7175000,-88.819663822495
7194000,-89.2893842795179
7213000,-89.5046673387926
7232000,-89.0563516557441
7251000,-89.4613720656225
7270000,-89.0749848924838
7289000,-89.2781137871538
7308000,-89.7052209384626
7327000,-89.5411428905886
7346000,-88.9820177760281
7365000,-88.883861580293
7384000,-88.5217113649484
7403000,-89.095679863388
7422000,-89.7221197041005
7441000,-90.0123733949226
7460000,-89.1056470992086
7479000,-88.5628835095638
7498000,-89.7828375259141
7517000,-89.4794342433111
7536000,-88.9174187166899
7555000,-90.197458898998
7574000,-88.9481929014896
7593000,-88.4450834884474
7612000,-89.3619288956617
7631000,-89.9671702151883
7650000,-88.7046943741409
7669000,-89.4127679934602
7688000,-89.2840928011919
7707000,-89.6765692984635
7726000,-88.8857250226636
7745000,-89.014785737099
7764000,-89.1941998342359
7783000,-87.9528360103546
7802000,-88.5644042966157
7821000,-89.6818120134303
7840000,-90.1530514129615
7859000,-89.9978051806294
7878000,-90.049754486301
7897000,-89.1752836045044
7916000,-88.7096316209446
7935000,-89.0490200428767
7954000,-88.3997554235044
7973000,-88.6840987206528
7992000,-88.2827500598694
8011000,-88.9190951025837
8030000,-88.8674158311804
8049000,-88.4297498090323
8068000,-88.1704861684285
8087000,-88.0398598420124
8106000,-88.4111429951757
8125000,-87.9224329472743
8144000,-88.5350446381338
8163000,-88.3648949794698
8182000,-88.6082683094636
8201000,-89.1494134859882
8220000,-89.0301794497806
8239000,-89.0132776024123
8258000,-88.6089171970317
8277000,-88.4506444370304
8296000,-88.5324836870173
8315000,-89.0686812085695
8334000,-89.748818422063
8353000,-88.6145126164341
8372000,-88.392166026388
8391000,-88.4256876735222
8410000,-88.3826875844635
8429000,-88.3174261353645
8448000,-88.8182105093788
8467000,-88.6581617781756
8486000,-89.1176889237517
8505000,-88.6710570306336
8524000,-87.674597995774
8543000,-87.7874728952591
8562000,-88.2395577885065
8581000,-88.5172545251025
8600000,-89.1120950689649
8619000,-89.225492165705
8638000,-88.8668577869014
8657000,-88.7884187086689
8676000,-87.8590861999356
8695000,-87.756684266267
8714000,-88.142945582951
8733000,-87.8636055389721
8752000,-87.856029034657
8771000,-88.1394720022085
8790000,-88.5806534112325
8809000,-88.4190792655175
8828000,-88.4975502906763
8847000,-88.6625288033251
8866000,-89.0951641960457
8885000,-87.9003134679451
8904000,-88.6971800617805
8923000,-89.3781562040946
8942000,-88.6175714715669
8961000,-88.6833978752925
8980000,-88.0717601210691
8999000,-88.0615260641258
9018000,-88.2650002579993
9037000,-88.1662998095221
9056000,-87.9800638862059
9075000,-87.6573574741237
9094000,-87.5763481981668
9113000,-87.4923322822358
9132000,-88.2568304233954
9151000,-88.2296456654949
9170000,-88.2241363094127
9189000,-88.3166265679897
9208000,-88.3923450720466
9227000,-87.3006573553979
9246000,-87.6677143208548
9265000,-87.7433828987851
9284000,-88.0392414636679
9303000,-87.9536658433277
9322000,-88.3792514056502
9341000,-87.7908636218892
9360000,-87.4371356249082
9379000,-88.1123440265485
9398000,-87.3962953251435
9417000,-86.7798938201647
9436000,-87.1102274035906
9455000,-86.8404134691926
9474000,-86.4992678781098
9493000,-85.0016859245798
9512000,-84.6344644342164
9531000,-84.5636970177193
9550000,-83.8493659995076
9569000,-83.070537142297
9588000,-82.0184344041499
9607000,-82.0975960425638
9626000,-81.4194228505969
9645000,-78.69836832689
9664000,-72.8315526890877
9683000,-67.1235416788416
9702000,-61.7192088602208
9721000,-56.76150592831
9740000,-52.322403396916
9759000,-48.2218556604321
9778000,-44.5495037869919
9797000,-41.2178748881812
9816000,-38.2414487688041
9835000,-35.5860833294455
9854000,-33.2743361349973
9873000,-31.244655626132
9892000,-29.5178997374778
9911000,-28.0746818023824
9930000,-26.9061836290817
9949000,-26.013587735054
9968000,-25.388975208713
9987000,-25.0272982466714
10006000,-24.931173966554
10025000,-25.098782565508
10044000,-25.5308062486993
10063000,-26.2296432487958
10082000,-27.1963264365537
10101000,-28.4380968798968
10120000,-29.9569129501175
10139000,-31.7685356748006
10158000,-33.8784344013983
10177000,-36.2937759689754
10196000,-39.0180656714298
10215000,-42.0935670305435
10234000,-45.5280939170335
10253000,-49.3030357297045
10272000,-53.5363419410163
10291000,-58.0620635018202
10310000,-63.1264545543972
10329000,-68.7554627598806
10348000,-74.9542027252341
10367000,-79.3167971694417
10386000,-81.6543219056437
10405000,-82.4346736760399
10424000,-82.7096121862869
10443000,-83.2750284259659
10462000,-83.5954092966241
10481000,-83.8730451980269
10500000,-84.2224433904867
10519000,-84.9356303243085
10538000,-86.0753783172208
10557000,-86.381291076224
10576000,-86.5416083745107
10595000,-87.1041374213818
10614000,-87.1999940312189
10633000,-87.5125359869703
10652000,-87.2131007870912
10671000,-86.9700015749984
10690000,-87.08240398435
10709000,-87.8568523169543
10728000,-87.5719047094139
10747000,-87.3038430068477
10766000,-87.1247487508819
10785000,-87.1610889295399
10804000,-87.9996336320124
10823000,-87.8006629051866
10842000,-88.6667379479893
10861000,-88.7415248784211
10880000,-89.0040346304631
10899000,-89.0638294232809
10918000,-88.2331672859226
10937000,-88.0119308470358
10956000,-88.2636319038143
10975000,-88.1053537240154
10994000,-88.4699103785563
11013000,-88.5589964537938
11032000,-88.430391712764
11051000,-88.7656288399387
11070000,-88.8906379334629
11089000,-88.6770679653756
11108000,-88.8755565638671
11127000,-89.1204611241824
11146000,-89.5600787095987
11165000,-88.7342509713251
11184000,-87.9781621383982
11203000,-88.3827843690735
11222000,-88.3435840071979
11241000,-87.8389676811709
11260000,-88.3378276913979
11279000,-89.1755819258262
11298000,-89.1920013932591
11317000,-88.6054665445819
11336000,-88.3541396493717
11355000,-89.0036130019233
11374000,-88.9271656312683
11393000,-88.1973094040843
11412000,-88.4987668241208
11431000,-89.3156363238018
11450000,-89.4200093089063
11469000,-88.9185932163779
11488000,-87.6957061070715
11507000,-88.0112263776236
11526000,-89.1673373031305
11545000,-89.4700657778233
11564000,-89.2517168204342
11583000,-88.8690630957733
11602000,-88.6354470298514
11621000,-87.8901590784758
11640000,-88.1563124689747
11659000,-87.8025452932273
11678000,-87.7550472259779
11697000,-88.5726642675442
11716000,-88.7879607228763
11735000,-89.4026094769592
11754000,-89.5653236361907
11773000,-89.3970352435138
11792000,-89.3883000650403
11811000,-89.0323606166819
11830000,-89.4868334099325
11849000,-89.8569577219288
11868000,-90.0254206620711
11887000,-89.3632596665451
11906000,-89.827656245674
11925000,-89.3884086452957
11944000,-88.948392812531
11963000,-89.689654885829
11982000,-89.6196120697685
12001000,-89.4249215756024
12020000,-88.9743264095995
12039000,-88.6345149043602
12058000,-88.6931629098654
12077000,-89.0761518672168
12096000,-88.9881092121139
12115000,-88.894886479085
12134000,-89.2475341158158
12153000,-89.4690924650998
12172000,-88.874086544011
12191000,-89.6222684230278
12210000,-89.8658127011446
12229000,-89.4643237867697
12248000,-89.7113631250628
12267000,-89.059843685836
12286000,-89.2842571822584
12305000,-88.9099561956881
12324000,-88.836169968758
12343000,-88.8317352856348
12362000,-89.1305858807327
12381000,-88.881891186922
12400000,-89.4573446281128
12419000,-89.1372581620396
12438000,-88.8890006890493
12457000,-89.0283051311433
12476000,-88.720075911368
12495000,-89.4837585313322
12514000,-89.4956896688962
12533000,-89.1631001846462
12552000,-89.815813657276
12571000,-89.7855757847284
12590000,-89.4943537850383
12609000,-89.5380790528653
12628000,-88.6049606115374
12647000,-89.486584173957
12666000,-88.6828501790698
12685000,-89.3464388521385
12704000,-89.2799759330887
12723000,-88.827237067378
12742000,-88.8364844936239
12761000,-89.3399003183635
12780000,-89.4309337970614
12799000,-89.909692778095
12818000,-89.3062128673224
12837000,-89.7521127842142
12856000,-89.6777109689813
12875000,-89.3392442154836
12894000,-89.5873848504072
12913000,-88.451984716104
12932000,-88.6859984311423
12951000,-89.2972061274605
12970000,-88.8680198857328
12989000,-88.7368160695984
13008000,-88.7862827861857
13027000,-89.0670065866959
13046000,-89.1867156089779
13065000,-88.7854846253121
13084000,-88.7810289905026
13103000,-89.2203358718811
13122000,-89.0990169092387
13141000,-88.8371154512947
13160000,-89.172969170744
13179000,-89.3525430598027
13198000,-89.736482531324
13217000,-89.0144526947952
13236000,-89.7711902676651
13255000,-89.4192497113398
13274000,-88.9732150539957
13293000,-88.7336881662941
13312000,-90.0913602840397
13331000,-89.5485153866588
13350000,-88.7233292200434
13369000,-88.9931070533614
13388000,-89.0639239370773
13407000,-88.9673875015108
13426000,-88.9288095227279
13445000,-88.8256881020961
13464000,-89.5299088578734
13483000,-89.2882105229748
13502000,-88.6327110896226
13521000,-88.4731533039326
13540000,-89.054248404857
13559000,-89.3796344696823
13578000,-88.5071576635094
13597000,-89.3387586357289
13616000,-89.4722756965455
13635000,-89.1176743713531
13654000,-89.4971200443343
13673000,-88.8597611384923
13692000,-89.131707872282
13711000,-89.6412605130976
13730000,-89.3831823163163
13749000,-88.6098305918003
13768000,-88.4544064946009
13787000,-88.365615438023
13806000,-89.0853093315265
13825000,-89.5851086235248
13844000,-89.7922095960966
13863000,-88.8150733502438
13882000,-88.4573903127715
13901000,-88.8939677954665
13920000,-88.7582729617302
13939000,-88.1801530734776
13958000,-89.1836377634629
13977000,-89.7627076348878
13996000,-89.5445983573278
14015000,-89.9427175532969
14034000,-89.5513351134603
14053000,-88.7347596786948
14072000,-89.8965020999652
14091000,-89.4298454416979
14110000,-88.7030819803005
14129000,-89.1331516437002
14148000,-89.2441635949415
14167000,-89.0856458863115
14186000,-89.7747448315691
14205000,-89.4485725800411
14224000,-88.5515445595358
14243000,-88.9335724550581
14262000,-89.3597784585538
14281000,-89.7425517455744
14300000,-90.2021284673656
14319000,-89.208271254873
14338000,-89.3065205311993
14357000,-90.2518313422808
14376000,-89.3116067138897
14395000,-89.3136892621022
14414000,-89.5293768453684
14433000,-89.2486506911858
14452000,-88.1050586004276
14471000,-89.1691829683368
14490000,-90.0351673022838
14509000,-89.3545431699398
14528000,-89.3394721528247
14547000,-89.5570474717243
14566000,-89.2740609740571
14585000,-89.7378574456369
14604000,-89.6227196781266
14623000,-89.5514214434804
14642000,-89.1064992281868
14661000,-89.0974105466273
14680000,-89.349553617881
14699000,-89.9356703650936
14718000,-89.347942980846
14737000,-88.9470308427301
14756000,-89.2869917791853
14775000,-89.169666703597
14794000,-88.8373369800194
14813000,-89.0513760464762
14832000,-90.0355355797809
14851000,-90.4662749820977
14870000,-89.7838578883568
14889000,-89.4448112626593
14908000,-89.6477626648251
14927000,-89.1960341064997
14946000,-89.9099168859117
14965000,-89.5316866250385
14984000,-89.5151344433992
15003000,-89.0442831967956
15022000,-89.0772188036899
15041000,-88.9037195566822
15060000,-89.0413062852102
15079000,-89.2106143491485
15098000,-90.038265021909
15117000,-89.3541690336553
15136000,-90.0007915957845
15155000,-88.815661503719
15174000,-89.1137728185819
15193000,-89.6705956057603
15212000,-89.4136819465952
15231000,-90.0837299747205
15250000,-89.8157395117715
15269000,-89.5011462842512
15288000,-89.3688827611503
15307000,-89.2479048953014
15326000,-88.9920041025332
15345000,-90.0368826944608
15364000,-89.4839800153073
15383000,-88.757309452252
15402000,-89.0047361373596
15421000,-89.3607559261921
15440000,-89.4982852446835
15459000,-88.8471109212778
15478000,-89.129259458631
15497000,-89.5793872919903
15516000,-89.0842057677012
15535000,-88.6312262436553
15554000,-89.6968605450318
15573000,-89.3283226636781
15592000,-89.2718736799946
15611000,-89.1694004444977
15630000,-89.0585448662544
15649000,-88.8633488709655
15668000,-88.9823914481784
15687000,-89.122654680326
15706000,-88.9930228913336
15725000,-89.8085957558971
15744000,-88.8791139328206
15763000,-88.7443146365333
15782000,-89.7428823042443
15801000,-89.5695242477709
15820000,-89.5041220398919
15839000,-89.2098678674892
15858000,-89.504761969374
15877000,-90.10720027411
15896000,-89.7086625075943
15915000,-89.6631210816763
15934000,-88.9187160814739
15953000,-89.0015216321277
15972000,-88.9991228022432
15991000,-89.4074176658623
16010000,-90.4770802840087
16029000,-89.8236123919604
16048000,-89.6558976452775
16067000,-89.6938901934213
16086000,-89.9195241521635
16105000,-89.6232406484783
16124000,-90.4444009031726
16143000,-89.2444428349434
16162000,-89.4231942138244
16181000,-89.1383974389892
16200000,-89.6530975167112
16219000,-89.4025048293864
16238000,-89.805261571455
16257000,-89.8727440420024
16276000,-89.697266055109
16295000,-89.385045695708
16314000,-88.7794965295765
16333000,-88.8339513072572
16352000,-88.6650677569075
16371000,-89.5442327746407
16390000,-90.179046119854
16409000,-89.8722147899563
16428000,-89.7513319410074
16447000,-90.1226883575746
16466000,-90.1736413821622
16485000,-89.6521463964985
16504000,-88.9993449442784
16523000,-89.5141489136387
16542000,-89.5505892110107
16561000,-89.1632128414941
16580000,-89.3768567424573
16599000,-89.5290589491294
16618000,-89.4144791192782
16637000,-89.5761080780761
16656000,-89.4764611252401
16675000,-90.2878825748653
16694000,-89.8341955614967
16713000,-89.3864683754674
16732000,-88.8626591191932
16751000,-89.4445783973835
16770000,-90.0348076298309
16789000,-89.6141468971173
16808000,-89.1127366707299
16827000,-89.4662151929427
16846000,-89.5736659377897
16865000,-89.4281306160921
16884000,-89.5753662953639
16903000,-89.3506727390022
16922000,-89.2750490260376
16941000,-88.9305667899762
16960000,-89.2568310364828
16979000,-89.5378859621876
16998000,-90.2939897895733
17017000,-90.1700612744742
17036000,-89.7354907273586
17055000,-89.6286932221792
17074000,-89.5705990657613
17093000,-89.7665645039093
17112000,-90.3150383284862
17131000,-91.0188862365181
17150000,-90.0638258923991
17169000,-89.718660276332
17188000,-89.375853457476
17207000,-89.0061642631711
17226000,-90.2854713177215
17245000,-90.3058420531185
17264000,-89.8735243783925
17283000,-89.6913027680244
17302000,-89.8496660624254
17321000,-89.527348076275
17340000,-89.5257170087962
17359000,-89.4742558002641
17378000,-89.1126133377062
17397000,-90.0335762162781
17416000,-89.8452809442028
17435000,-89.8401648239081
17454000,-89.5056394280878
17473000,-89.4459835770595
17492000,-88.8225344386751
17511000,-89.7277191715634
17530000,-89.4302693009352
17549000,-89.6284990003491
17568000,-89.5650274619626
17587000,-90.1275262340095
17606000,-90.2255706105887
17625000,-89.3471960182329
17644000,-88.6312920851418
17663000,-89.8982175945658
17682000,-89.5055544882081
17701000,-89.5848294995694
17720000,-89.5026957915703
17739000,-89.4825707865915
17758000,-89.7692833751239
17777000,-89.9592766085882
17796000,-90.0625007252852
17815000,-89.8453824084059
17834000,-90.1421425173672
17853000,-90.2448701275161
17872000,-89.8640260849533
17891000,-90.5249206829106
17910000,-90.1072681527339
17929000,-89.772069216706
17948000,-89.3439237198583
17967000,-89.2540843312433
17986000,-89.741627340823
18005000,-90.9576884217917
18024000,-89.9037530917171
18043000,-89.0935123454516
18062000,-90.3874893277316
18081000,-90.3049970032396
18100000,-89.7411858849436
18119000,-89.3581162811953
18138000,-89.1530071498302
18157000,-89.2731748331346
18176000,-89.5739627669428
18195000,-88.9811527886576
18214000,-89.5753923606059
18233000,-89.6098837618811
18252000,-89.7006655136816
18271000,-89.165802437578
18290000,-88.969758585131
18309000,-89.4140406875562
18328000,-89.6509325353641
18347000,-90.3829050421101
18366000,-89.5048679958135
18385000,-90.1236872751394
18404000,-90.3648340886151
18423000,-90.3387232187485
18442000,-89.5863748213569
18461000,-88.706127853316
18480000,-89.0222344037331
18499000,-89.6508467895219
18518000,-89.6942445982852
18537000,-89.2331106427779
18556000,-89.8280149066295
18575000,-89.5551209697336
18594000,-89.7437662777364
18613000,-88.9388997437089
18632000,-89.0597688424804
18651000,-89.4468804106139
18670000,-88.8925435994219
18689000,-89.159527712924
18708000,-89.9966166409192
18727000,-89.4260254910744
18746000,-89.044321036158
18765000,-88.9563358232111
18784000,-89.3423706463331
18803000,-89.168210329217
18822000,-89.0071027042433
18841000,-89.1380195513663
18860000,-89.2207871912286
18879000,-89.304587388462
18898000,-89.4201089933623
18917000,-89.5446370290431
18936000,-89.0314673449617
18955000,-88.596726395192
18974000,-89.4903663263833
18993000,-90.3995489709221
19012000,-89.9014998470504
19031000,-89.972571047416
19050000,-89.7915202310416
19069000,-89.3971585524189
19088000,-88.9852222432101
19107000,-89.0080250188611
19126000,-89.3980347320611
19145000,-89.9968544924294
19164000,-90.2460482465773
19183000,-89.4043209426527
19202000,-89.506404732604
19221000,-89.3478248588605
19240000,-88.9727001004122
19259000,-89.4308313444213
19278000,-89.8792381023175
19297000,-89.7786436968869
19316000,-89.8164733631146
19335000,-89.6582351828163
19354000,-90.5028242598768
19373000,-89.6328800686521
19392000,-90.1199428190239
19411000,-89.6247875410705
19430000,-89.2430368894472
19449000,-89.0017034889948
19468000,-89.0970970785568
19487000,-89.4232751907369
19506000,-89.4643863057828
19525000,-89.6916238041619
19544000,-90.3500988502004
19563000,-89.4711717865587
19582000,-89.2390319939904
19601000,-89.6653341666401
19620000,-90.2938851715047
19639000,-89.7177862589294
19658000,-89.4489197258598
19677000,-89.7683079642445
19696000,-89.9511534964135
19715000,-90.3005153496468
19734000,-89.9960539911887
19753000,-89.1177363060779
19772000,-88.7402676883481
19791000,-88.7877069452238
19810000,-87.7530500677643
19829000,-86.6081842344412
19848000,-85.5577196642525
19867000,-83.4052327005674
19886000,-82.0025895833814
19905000,-80.1782444789885
19924000,-79.0289127311342
19943000,-78.3087266674788
19962000,-77.6719600651396
19981000,-76.9073394307387
20000000,-76.6064530113811
