Trace
Swept SA
A.10.52,N9000A
217151000,-77.003604977938
218430000,-76.7266187903943
219709000,-77.174541251657
220988000,-76.5050679035532
222267000,-77.7753565873887
223546000,-77.6311999918263
224825000,-77.3765067176826
226104000,-76.2443750187348
227383000,-76.7746574937075
228662000,-77.7435165706139
229941000,-76.5635044727168
231220000,-76.252875753728
232499000,-76.5584906635044
233778000,-76.2042505322551
235057000,-77.8536418855476
236336000,-76.6741484274371
237615000,-76.5132786076584
238894000,-76.6933614834641
240173000,-76.5158373876008
241452000,-77.6783787027351
242731000,-77.2552523499026
244010000,-77.0190754711724
245289000,-77.1219900097346
246568000,-77.6329489004873
247847000,-77.1102255135253
249126000,-76.9646115168497
250405000,-76.7150547860847
251684000,-77.3638479282225
252963000,-77.2396728014603
254242000,-76.542162522348
255521000,-77.3689886476479
256800000,-76.7864691998388
258079000,-77.085533985763
259358000,-77.1004204030473
260637000,-76.6023154586926
261916000,-77.3364623572459
263195000,-77.9703585916525
264474000,-77.3044369169817
265753000,-76.9195996483177
267032000,-77.0644940340229
268311000,-76.8785921729791
269590000,-76.297193900348
270869000,-77.6711727275064
272148000,-77.1935951974904
273427000,-77.8533140403567
274706000,-77.2128812431243
275985000,-76.9538588893144
277264000,-77.483724191816
278543000,-77.4319055960178
279822000,-77.3588263482863
281101000,-77.4710427746109
282380000,-77.561962732691
283659000,-77.3453022085523
284938000,-77.723672317438
286217000,-77.6317355295322
287496000,-77.7589818665396
288775000,-77.3837404910397
290054000,-77.2452104030864
291333000,-77.0639803049492
292612000,-77.6296444889905
293891000,-77.601679644405
295170000,-77.3146132253791
296449000,-77.474401710286
297728000,-77.1047308702102
299007000,-77.4591754269032
300286000,-77.2592134578662
301565000,-77.4142585465301
302844000,-77.5802957692686
304123000,-77.7944218518304
305402000,-77.3653788669807
306681000,-77.4825730126835
307960000,-77.2793396251001
309239000,-77.3240007419795
310518000,-76.7975776397538
311797000,-77.1296159555357
313076000,-77.4024202278452
314355000,-76.9442928973263
315634000,-77.0847866148731
316913000,-78.0752026205761
318192000,-77.5918209020335
319471000,-78.1660371967167
320750000,-77.6484772512365
322029000,-77.8480492212893
323308000,-77.0243894727979
324587000,-77.8595864066819
325866000,-78.079816163069
327145000,-77.3972168832034
328424000,-77.1159498040579
329703000,-77.8404962875928
330982000,-76.952714369667
332261000,-77.7607634162563
333540000,-77.6984191128525
334819000,-77.7033359958905
336098000,-77.5190373003934
337377000,-77.5167328800286
338656000,-76.4583803617371
339935000,-77.118441887192
341214000,-77.6846560118489
342493000,-77.7023772733827
343772000,-76.8663180860343
345051000,-77.5220315543383
346330000,-77.8043825679811
347609000,-76.9177940151973
348888000,-77.3954156675571
350167000,-77.2099898668415
351446000,-77.9359326524637
352725000,-77.8835423364396
354004000,-77.276578468029
355283000,-77.411162294689
356562000,-77.4820709534419
357841000,-77.7000110732554
359120000,-77.4839275893756
360399000,-76.7106407181648
361678000,-76.7862660138727
362957000,-77.6023582853869
364236000,-77.6616678336605
365515000,-78.30314996225
366794000,-77.2604157087659
368073000,-76.8853869929231
369352000,-76.6708555753074
370631000,-77.0253718644031
371910000,-77.1066653258547
373189000,-77.773158143911
374468000,-77.313043935703
375747000,-77.6424218999583
377026000,-77.1205485613519
378305000,-77.5713082122663
379584000,-77.512477691893
380863000,-77.8316692105989
382142000,-77.7710846625637
383421000,-76.8722103746778
384700000,-76.8963135241298
385979000,-76.697335436816
387258000,-77.2131013019398
388537000,-76.7282846148245
389816000,-77.1399976217652
391095000,-76.8740086503333
392374000,-77.9237811480872
393653000,-77.08789659414
394932000,-77.1578626522841
396211000,-76.7122107892786
397490000,-77.1883553239824
398769000,-77.0792104942461
400048000,-76.7422625434722
401327000,-76.2180098059106
402606000,-77.7237646976585
403885000,-76.798394083453
405164000,-77.3856565390741
406443000,-77.5536848125576
407722000,-77.7497430911892
409001000,-76.7204160565737
410280000,-77.4450393684976
411559000,-77.2138445198731
412838000,-76.6228113687773
414117000,-76.8853755769978
415396000,-77.3568417426588
416675000,-76.6726010479115
417954000,-77.6646712340778
419233000,-78.0339270286557
420512000,-77.6048341786701
421791000,-77.2342405914173
423070000,-76.9565328232249
424349000,-76.7833489369612
425628000,-77.5880239162695
426907000,-76.8619837183337
428186000,-76.5514860218524
429465000,-76.4046085032384
430744000,-76.8865214339612
432023000,-77.711077376842
433302000,-77.2960070338666
434581000,-77.454255380869
435860000,-77.1544705332261
437139000,-76.6107009398255
438418000,-76.4389184651152
439697000,-77.0254722900414
440976000,-77.4284769485453
442255000,-76.4929177267552
443534000,-76.8937846440781
444813000,-77.4395432478253
446092000,-76.8835330520533
447371000,-76.4836727674018
448650000,-76.9903939270295
449929000,-77.4955180537475
451208000,-76.7695687298355
452487000,-76.9566036532525
453766000,-76.7627839549736
455045000,-76.7411669905918
456324000,-76.8912443905403
457603000,-76.4226847768195
458882000,-77.788580989334
460161000,-77.0201633553148
461440000,-76.206670411533
462719000,-77.288813876128
463998000,-76.2322773343712
465277000,-77.4702170274129
466556000,-76.4747386260662
467835000,-77.320089943521
469114000,-75.8834031609473
470393000,-76.8806460705298
471672000,-77.4504266085359
472951000,-76.2114333341254
474230000,-77.4905785009917
475509000,-76.7589862478031
476788000,-77.2108892487281
478067000,-76.2521898204752
479346000,-77.0997236237058
480625000,-77.1957256719948
481904000,-77.1393579389632
483183000,-77.5980691056746
484462000,-77.044975934201
485741000,-76.6298574661464
487020000,-77.7258441142845
488299000,-77.0803027951737
489578000,-77.0266276435679
490857000,-77.7042755783376
492136000,-76.5823291117773
493415000,-76.5732002180735
494694000,-77.0987551562356
495973000,-76.8934696165331
497252000,-77.2661784496098
498531000,-76.5629569890824
499810000,-76.857958115106
501089000,-77.622478135541
502368000,-77.1119686584577
503647000,-76.631467342408
504926000,-76.8089794926819
506205000,-77.3496214460511
507484000,-76.9768705767374
508763000,-77.4891658195892
510042000,-77.4170439821465
511321000,-76.4820905459151
512600000,-76.464221300669
513879000,-77.383620453609
515158000,-76.4825484631847
516437000,-77.1416215638438
517716000,-76.8088887386571
518995000,-77.1773377415825
520274000,-75.9576013995406
521553000,-76.6802490629722
522832000,-76.0581827296564
524111000,-77.2620161268586
525390000,-77.7024360026651
526669000,-76.9521207240651
527948000,-77.2754132932162
529227000,-76.5906390269354
530506000,-76.896334628302
531785000,-77.0632155393402
533064000,-76.4630972274946
534343000,-76.1926767096478
535622000,-77.3406038001265
536901000,-76.7232810331544
538180000,-76.8077943322901
539459000,-76.7574160196782
540738000,-76.9496670146723
542017000,-76.681618547325
543296000,-78.1784043207681
544575000,-76.4303588760361
545854000,-76.1117156675371
547133000,-76.3111427241244
548412000,-76.6580366242218
549691000,-76.3186254125061
550970000,-76.495836289706
552249000,-76.4360425105601
553528000,-76.0320131578927
554807000,-76.0110021939119
556086000,-75.4920870053897
557365000,-76.0671294336722
558644000,-75.9302749255761
559923000,-75.9041093162652
561202000,-75.2934193482396
562481000,-74.9489266820374
563760000,-75.693600508019
565039000,-75.3208027406292
566318000,-75.435715941412
567597000,-75.2647239769921
568876000,-75.9050565187886
570155000,-76.2536640526136
571434000,-75.2881997419942
572713000,-75.3630697322964
573992000,-75.8801823947962
575271000,-75.8876145582071
576550000,-75.4594508182062
577829000,-75.659358083453
579108000,-75.380169765455
580387000,-75.6500158247961
581666000,-75.0394714839864
582945000,-75.4904647144026
584224000,-75.1171659924706
585503000,-75.4820381960918
586782000,-74.4892937674491
588061000,-75.1620429603719
589340000,-74.8009119450534
590619000,-75.0832733448295
591898000,-75.2090152506948
593177000,-75.1274679252937
594456000,-75.2703861077071
595735000,-74.4920412591037
597014000,-74.3878352612675
598293000,-75.5516594898751
599572000,-74.7661704770647
600851000,-75.0732403419158
602130000,-74.5340699557457
603409000,-74.8702675617008
604688000,-74.6266095015153
605967000,-74.7758894903133
607246000,-74.7756563891249
608525000,-74.4116558436289
609804000,-75.044510058456
611083000,-74.8295220925935
612362000,-75.2426757626205
613641000,-74.806966147764
614920000,-74.5363979150808
616199000,-75.6500461684998
617478000,-75.5440021714429
618757000,-74.2997787562756
620036000,-73.7715997660043
621315000,-74.9288962179762
622594000,-74.2607458163781
623873000,-74.0360784911885
625152000,-75.033607670391
626431000,-74.7832988867986
627710000,-75.483485008606
628989000,-74.5910598421568
630268000,-75.8760591725932
631547000,-74.8944780664192
632826000,-74.8242638713483
634105000,-74.8634743987626
635384000,-64.6748893365349
636663000,-45.1453584209913
637942000,-33.78650511324
639221000,-27.3668076676225
640500000,-25.2807564027006
641779000,-27.5063072733729
643058000,-34.5540859935709
644337000,-46.771203161487
645616000,-65.6654428963974
646895000,-75.4069520600552
648174000,-74.7239093278182
649453000,-75.0627432497971
650732000,-74.3870084097624
652011000,-75.7523395924577
653290000,-75.1880891551357
654569000,-75.0256990647921
655848000,-75.2778396253318
657127000,-75.1253832935951
658406000,-75.2469432822733
659685000,-74.5028507063661
660964000,-75.4564019650578
662243000,-74.9954635870068
663522000,-74.9124278174832
664801000,-75.0839220342699
666080000,-75.7143309879236
667359000,-74.7493633115881
668638000,-74.777847488802
669917000,-75.702994056307
671196000,-75.6500369184412
672475000,-74.3317595722098
673754000,-74.8791085149188
675033000,-75.9930807835666
676312000,-74.7825729098125
677591000,-76.7292680111196
678870000,-74.5110988444457
680149000,-75.7545859459361
681428000,-74.9136876165105
682707000,-75.5667644736367
683986000,-75.5591972053942
685265000,-75.4587692733331
686544000,-76.2899563739058
687823000,-75.8014570519331
689102000,-75.4923390130344
690381000,-74.9812049579772
691660000,-75.6443139454418
692939000,-75.1182206409034
694218000,-75.3371091884299
695497000,-74.9658670397952
696776000,-75.6102464558015
698055000,-75.7069894796863
699334000,-77.095769078259
700613000,-76.4750134413009
701892000,-74.7936163481776
703171000,-75.5618226250618
704450000,-76.1018165429188
705729000,-76.4345519020547
707008000,-75.8494836281875
708287000,-75.1074503033047
709566000,-76.6513529752378
710845000,-75.48425650749
712124000,-76.2742990270682
713403000,-75.4558679166388
714682000,-76.044138685376
715961000,-75.961119455463
717240000,-75.1241048516212
718519000,-76.1977621925568
719798000,-75.9552293884485
721077000,-75.8969637023467
722356000,-76.4376111389728
723635000,-76.4019167646659
724914000,-75.7940198472747
726193000,-75.7148695598973
727472000,-75.7153474409367
728751000,-76.3176360588174
730030000,-75.6127174420355
731309000,-76.5148780607161
732588000,-76.9681394351568
733867000,-76.6387791620473
735146000,-76.876165847741
736425000,-76.0284227437572
737704000,-76.5730086160693
738983000,-76.2891289234295
740262000,-76.241941777743
741541000,-76.2517702905899
742820000,-76.4496455689088
744099000,-77.007232574475
745378000,-77.1621982439099
746657000,-77.3298946804627
747936000,-76.3892411568094
749215000,-76.2973412992842
750494000,-77.0486583805174
751773000,-76.7214212994287
753052000,-76.2436407767722
754331000,-77.035822442042
755610000,-76.6025464287463
756889000,-77.2756831191233
758168000,-77.1671528462208
759447000,-76.896076987664
760726000,-76.7940237028368
762005000,-75.7842670649359
763284000,-76.1601960403802
764563000,-77.022558085146
765842000,-76.5693865475313
767121000,-76.5802375502303
768400000,-77.0271511374967
769679000,-77.047992742653
770958000,-76.2929747271047
772237000,-76.2659775484274
773516000,-76.8299576254228
774795000,-77.3871855014329
776074000,-76.34032631873
777353000,-76.8609213182337
778632000,-77.0404808978002
779911000,-77.2875807791521
781190000,-76.1195010665377
782469000,-76.478713270667
783748000,-75.7399474757341
785027000,-76.8929799017297
786306000,-76.1334159515604
787585000,-77.6408142752603
788864000,-77.2603086622404
790143000,-76.6747734913692
791422000,-77.6264955547788
792701000,-76.0203594902989
793980000,-76.9818903288698
795259000,-76.7036307901799
796538000,-76.9292719859412
797817000,-77.33938794436
799096000,-76.077383774735
800375000,-76.6886696969215
801654000,-76.7293401805385
802933000,-76.5142675779772
804212000,-75.871619467756
805491000,-76.4996259908698
806770000,-76.7944953601622
808049000,-77.4231011165579
809328000,-76.5136351289914
810607000,-77.3012129230022
811886000,-76.7339898651942
813165000,-76.8946997223042
814444000,-76.4064712455037
815723000,-76.1471473194147
817002000,-75.9202243623744
818281000,-76.752567642328
819560000,-75.8653409687072
820839000,-76.7289023094438
822118000,-76.886068455389
823397000,-76.7726236903899
824676000,-75.9684460459863
825955000,-76.8884361098719
827234000,-75.9459942186055
828513000,-76.6604997401548
829792000,-76.0358677860673
831071000,-76.7304475003517
832350000,-77.1874582869033
833629000,-77.1924642940058
834908000,-76.3274155415372
836187000,-77.1946161849742
837466000,-76.3602138195619
838745000,-76.91040755705
840024000,-76.6409092145181
841303000,-76.482369062339
842582000,-76.2915979281399
843861000,-77.1130657807394
845140000,-76.4797488631605
846419000,-76.5932098618895
847698000,-77.0254925774459
848977000,-76.7963581796667
850256000,-76.269014679654
851535000,-77.2747949399978
852814000,-75.8092983400945
854093000,-76.9644817974112
855372000,-76.2888496196266
856651000,-77.5777789077888
857930000,-76.312959972585
859209000,-76.1252280458883
860488000,-75.2575526581214
861767000,-76.8223179390543
863046000,-76.2902783397966
864325000,-76.6044266491542
865604000,-76.7772015572322
866883000,-75.7655133784477
868162000,-76.1164244163038
869441000,-76.8514721002368
870720000,-76.4485467403299
871999000,-75.5755421060936
873278000,-76.7532516741647
874557000,-77.0354633107648
875836000,-76.0382315008352
877115000,-76.4099346288745
878394000,-76.2168451576953
879673000,-75.8887499829506
880952000,-76.4768242578269
882231000,-76.7897438894681
883510000,-76.610089298464
884789000,-75.9788823007958
886068000,-76.9949422033269
887347000,-76.3604642402776
888626000,-75.8527817120019
889905000,-76.9698432778791
891184000,-76.3146581400879
892463000,-77.4731101621723
893742000,-77.0537255368948
895021000,-76.4046521598046
896300000,-75.6385678097605
897579000,-75.7885588519796
898858000,-76.0276876902838
900137000,-77.3932701689583
901416000,-76.8955208306651
902695000,-76.5724244421731
903974000,-77.0462243132865
905253000,-76.2774069547233
906532000,-76.2718899217072
907811000,-76.1857671187801
909090000,-75.8644222706491
910369000,-75.9399284937342
911648000,-76.6039603948512
912927000,-76.5382067838724
914206000,-75.6363592022863
915485000,-76.5391094181985
916764000,-76.2417019723539
918043000,-76.8483136392191
919322000,-76.9681795259661
920601000,-75.5591230854287
921880000,-75.4766261204808
923159000,-76.8333157058107
924438000,-76.6384853423194
925717000,-77.0140758584796
926996000,-75.9860122520265
928275000,-75.6308542002926
929554000,-76.3798801885624
930833000,-76.1895881522035
932112000,-75.9131877161749
933391000,-75.9317773549265
934670000,-75.9311935239435
935949000,-75.9879113006432
937228000,-76.3076794105478
938507000,-76.2966619231788
939786000,-75.9386342408084
941065000,-75.9084329311433
942344000,-76.5406646512283
943623000,-77.1089920177196
944902000,-75.0354324581632
946181000,-76.3889735793877
947460000,-76.2148408123408
948739000,-75.7798901693335
950018000,-76.944856311879
951297000,-75.2272008546974
952576000,-76.8378023367138
953855000,-75.3281369128839
955134000,-75.4732664381811
956413000,-76.097728409695
957692000,-75.691347867126
958971000,-76.1274238037582
960250000,-76.2572876115688
961529000,-76.3416518163863
962808000,-75.6715757637258
964087000,-76.6921922875222
965366000,-75.9321147081397
966645000,-76.3337633445657
967924000,-75.8370399798692
969203000,-76.1543639986941
970482000,-76.0945831973855
971761000,-76.8108281834388
973040000,-75.6742914666331
974319000,-75.9453796930776
975598000,-75.8475113916697
976877000,-76.1791516698244
978156000,-75.2899622304602
979435000,-76.8074658618052
980714000,-76.4931860517685
981993000,-76.5558715627147
983272000,-74.9765030731446
984551000,-76.2113480587651
985830000,-75.3876070940143
987109000,-75.6567409837464
988388000,-76.366786411291
989667000,-75.7944514345958
990946000,-76.5367739673857
992225000,-76.6104393508943
993504000,-75.2796997284963
994783000,-76.1220978794433
996062000,-75.6193195093614
997341000,-76.4129298158996
998620000,-75.4653252631843
999899000,-75.63438985575
1001178000,-76.028725880013
1002457000,-75.7210559845908
1003736000,-75.9720900462751
1005015000,-76.5976753183965
1006294000,-75.8203276728003
1007573000,-76.6227073008191
1008852000,-75.9439655132699
1010131000,-76.3066918128909
1011410000,-76.0557135638536
1012689000,-76.6340130627957
1013968000,-76.7488507197526
1015247000,-76.4079714682946
1016526000,-75.465421427055
1017805000,-75.4339768471393
1019084000,-76.6431358879516
1020363000,-75.7023215233217
1021642000,-77.1458422448308
1022921000,-76.4951157933648
1024200000,-75.5168070379322
1025479000,-76.5209835151894
1026758000,-75.5907944985022
1028037000,-75.6298604048206
1029316000,-76.8888937159477
1030595000,-76.2506393534085
1031874000,-75.3752814244251
1033153000,-75.5423491872363
1034432000,-76.0326105711414
1035711000,-75.7046342441939
1036990000,-76.8464582292617
1038269000,-75.9158826635951
1039548000,-76.4326143357571
1040827000,-76.3142806678525
1042106000,-75.1236699746258
1043385000,-76.3797429870137
1044664000,-76.7343172844356
1045943000,-75.6805201082903
1047222000,-76.1749522441642
1048501000,-76.0348333456198
1049780000,-75.8342178043467
1051059000,-76.3334052697133
1052338000,-75.4470418900998
1053617000,-76.6344314027223
1054896000,-75.8836356918213
1056175000,-76.9473191786686
1057454000,-75.9702455776626
1058733000,-76.4041092993993
1060012000,-75.7876419175307
1061291000,-75.6862541256682
1062570000,-75.7365376749971
1063849000,-75.4987250260912
1065128000,-76.5400161737446
1066407000,-76.2751940964206
1067686000,-75.9090340371967
1068965000,-76.2640419778974
1070244000,-76.7440392526523
1071523000,-76.4469461950047
1072802000,-75.5604978806302
1074081000,-75.5875579992039
1075360000,-77.116095423884
1076639000,-76.8519271918474
1077918000,-76.584582144656
1079197000,-76.1457375165999
1080476000,-75.5505995221332
1081755000,-76.2470679423097
1083034000,-75.2927540186004
1084313000,-76.1845193234909
1085592000,-76.6827308044562
1086871000,-76.4910849072229
1088150000,-75.9758324624757
1089429000,-76.7315538517244
1090708000,-75.7533972265062
1091987000,-76.3371636199378
1093266000,-77.0301660920324
1094545000,-76.5183245329539
1095824000,-75.8612467988313
1097103000,-75.9510250049295
1098382000,-75.5519906650222
1099661000,-75.9961668162085
1100940000,-76.3366887931674
1102219000,-76.4897390052379
1103498000,-77.1220341995824
1104777000,-76.8319059854313
1106056000,-77.1448565527043
1107335000,-75.3229135169811
1108614000,-76.1799278940524
1109893000,-76.1891797016287
1111172000,-76.4158668970728
1112451000,-75.2814650975055
1113730000,-76.4077257044507
1115009000,-76.5741607195681
1116288000,-76.625765591367
1117567000,-76.6024697429715
1118846000,-76.5811880903429
1120125000,-76.5025433551373
1121404000,-76.4127890379922
1122683000,-76.3288853574541
1123962000,-75.4119009687467
1125241000,-76.048791403877
1126520000,-76.1859756016113
1127799000,-76.2987647455668
1129078000,-76.3708649782383
1130357000,-76.4328432761326
1131636000,-75.7758769800869
1132915000,-75.9454586933604
1134194000,-76.4934645571864
1135473000,-76.4582950715888
1136752000,-76.2234042765961
1138031000,-76.2645621324147
1139310000,-75.9491715078899
1140589000,-76.1560299462382
1141868000,-75.3138865301252
1143147000,-76.277804741705
1144426000,-76.1224989652619
1145705000,-75.8410547152354
1146984000,-75.9434428320885
1148263000,-76.2269580605604
1149542000,-75.8749578124442
1150821000,-76.3131167952125
1152100000,-76.5251683644799
1153379000,-76.8868802087228
1154658000,-75.8666715123644
1155937000,-77.1131364558004
1157216000,-75.3391006017419
1158495000,-75.7093256540009
1159774000,-76.9323783943552
1161053000,-77.1224486730371
1162332000,-75.6462170853153
1163611000,-76.1847750272724
1164890000,-75.2186386517209
1166169000,-76.9113749800482
1167448000,-75.6718025254701
1168727000,-76.0300545358897
1170006000,-76.1428300121942
1171285000,-75.4605044710309
1172564000,-76.0658593775094
1173843000,-76.4687459638426
1175122000,-76.9142811145164
1176401000,-76.055957463135
1177680000,-76.0200673741795
1178959000,-75.2388091676483
1180238000,-76.747101000381
1181517000,-75.6690224973973
1182796000,-76.3448044959495
1184075000,-76.3980606327763
1185354000,-75.9747581771273
1186633000,-75.9425229584345
1187912000,-76.0832760082493
1189191000,-75.2307322911862
1190470000,-76.0656929222003
1191749000,-76.8563465747059
1193028000,-75.9279068518196
1194307000,-75.9354527153991
1195586000,-75.9929974279521
1196865000,-75.4040680948061
1198144000,-76.2008044273056
1199423000,-74.4888965505067
1200702000,-75.6819211736854
1201981000,-75.641179596655
1203260000,-75.9755961484693
1204539000,-76.0537000801387
1205818000,-76.9437942084368
1207097000,-75.0856075211733
1208376000,-75.2347872208873
1209655000,-75.6780009020183
1210934000,-75.7887127012719
1212213000,-75.2864140133162
1213492000,-76.2415789955965
1214771000,-74.6438446535717
1216050000,-75.4248529415006
1217329000,-74.6475907002055
1218608000,-75.8247426043894
1219887000,-74.7901279668257
1221166000,-75.3697105564638
1222445000,-75.7441681200794
1223724000,-75.6722431248971
1225003000,-75.6242451265792
1226282000,-75.0516648189
1227561000,-75.8566678250007
1228840000,-75.8322932762689
1230119000,-75.1128177368874
1231398000,-75.5688840263066
1232677000,-74.9359198611244
1233956000,-75.5845443541795
1235235000,-75.2324640372899
1236514000,-75.309967394391
1237793000,-75.3937072014829
1239072000,-74.495583119464
1240351000,-75.7640885595118
1241630000,-75.9282090160739
1242909000,-74.9016428130623
1244188000,-74.9686207070738
1245467000,-75.4778455802675
1246746000,-74.8373651915817
1248025000,-74.3117138278677
1249304000,-75.5100888203186
1250583000,-75.1484131573841
1251862000,-74.6267040913532
1253141000,-75.0665847195801
1254420000,-75.6022244845548
1255699000,-74.6838473671157
1256978000,-75.8852706723485
1258257000,-75.0332432913517
1259536000,-75.6762592830741
1260815000,-75.6959299276122
1262094000,-75.7314347868423
1263373000,-74.8118266351121
1264652000,-75.0899238139167
1265931000,-75.0286940952048
1267210000,-74.9860390845582
1268489000,-74.9333312274595
1269768000,-75.2635141459915
1271047000,-74.2198765302658
1272326000,-74.043604809456
1273605000,-75.1311305827001
1274884000,-74.4045152421424
1276163000,-74.6962374947784
1277442000,-74.641452195949
1278721000,-75.440853092448
1280000000,-75.2431842930387
