Trace
Swept SA
A.10.52,N9000A
27871000,-79.9777037932488
28030000,-80.7804482502995
28189000,-79.8376822908293
28348000,-80.7070111075242
28507000,-80.5264967703668
28666000,-81.4316985884987
28825000,-80.4576353185913
28984000,-79.7780359633213
29143000,-80.428948772127
29302000,-80.8286197532942
29461000,-80.3886698292316
29620000,-80.9025440068935
29779000,-80.3821168291143
29938000,-80.8071323129594
30097000,-80.4061637061575
30256000,-80.8385168184679
30415000,-81.1088893043709
30574000,-80.3542955237777
30733000,-80.1517585114153
30892000,-80.5052738116521
31051000,-80.7416043872651
31210000,-79.5853664549625
31369000,-80.2690950804923
31528000,-81.049673061453
31687000,-80.5390274733678
31846000,-80.1315790941951
32005000,-79.8718983497724
32164000,-81.6184225272205
32323000,-79.7743432736567
32482000,-80.7746639428292
32641000,-80.3858577406866
32800000,-80.5381820965882
32959000,-80.0759573998576
33118000,-79.9689604767274
33277000,-80.6386359458206
33436000,-79.9937989224424
33595000,-80.9855952060858
33754000,-80.5519818876249
33913000,-80.5879708043119
34072000,-80.1072242059196
34231000,-80.530429495045
34390000,-80.3614462605477
34549000,-80.5528502679578
34708000,-80.5573142360756
34867000,-79.6300562935479
35026000,-80.146596957848
35185000,-80.2278210465078
35344000,-79.4854302276108
35503000,-80.3448010828067
35662000,-79.6266366182326
35821000,-80.6135833073301
35980000,-79.9027766732804
36139000,-80.605730134057
36298000,-80.3127872821465
36457000,-81.2438442429335
36616000,-80.8580759882527
36775000,-80.7904005915753
36934000,-79.7556515172107
37093000,-80.4655242048583
37252000,-80.671127236596
37411000,-80.1133887546314
37570000,-80.5105083949346
37729000,-79.7949376893974
37888000,-80.0212570943905
38047000,-80.5346142809245
38206000,-80.6338835179299
38365000,-81.2794119720179
38524000,-81.2190436928511
38683000,-80.9048843642885
38842000,-79.8021654117082
39001000,-80.3951749940513
39160000,-80.3422488880068
39319000,-80.23849662124
39478000,-80.4787902072178
39637000,-80.6425013870525
39796000,-80.1179774800592
39955000,-80.2373622868238
40114000,-81.1595507475082
40273000,-81.0777939425026
40432000,-80.3576567747924
40591000,-80.650921107457
40750000,-79.5755332586201
40909000,-80.1505322264408
41068000,-80.4362566068893
41227000,-80.5292174515526
41386000,-80.9324340751159
41545000,-80.2280033938036
41704000,-81.8014325323207
41863000,-79.6850018339209
42022000,-81.4879907264848
42181000,-80.3818774420696
42340000,-79.9200828970229
42499000,-80.02187752439
42658000,-79.659862167687
42817000,-79.5465937697285
42976000,-80.5138886771028
43135000,-80.6280317330251
43294000,-80.9292870484159
43453000,-79.7165593946327
43612000,-80.1358713764081
43771000,-80.6797074748363
43930000,-79.9875719411608
44089000,-79.8814103386756
44248000,-80.4924959551178
44407000,-80.1820759161522
44566000,-80.5880633507201
44725000,-80.9264480938783
44884000,-79.7041562196631
45043000,-80.2826248308628
45202000,-81.1395261015261
45361000,-80.6030740147523
45520000,-79.8737740431373
45679000,-80.0801152454819
45838000,-80.5434566674926
45997000,-80.2663472850173
46156000,-80.359693455253
46315000,-79.9508761672709
46474000,-80.6984573907586
46633000,-80.2696574038017
46792000,-79.9801606559844
46951000,-80.3194729464458
47110000,-81.4259057998356
47269000,-79.7221072079007
47428000,-80.5525651473422
47587000,-80.1580241073288
47746000,-80.0958545299524
47905000,-80.591721159971
48064000,-80.950968210119
48223000,-80.4618820439677
48382000,-80.4048572109772
48541000,-80.7628780086874
48700000,-80.8006999394513
48859000,-80.4303681044367
49018000,-80.9113617613002
49177000,-81.0205630441765
49336000,-80.2634038824977
49495000,-79.1771531491048
49654000,-80.0121163254308
49813000,-81.3761310172269
49972000,-80.4135023563789
50131000,-80.2870179080654
50290000,-80.1561000552448
50449000,-79.7347721652908
50608000,-80.9710384263889
50767000,-80.6217830141784
50926000,-80.5479083851279
51085000,-80.1796204834255
51244000,-80.1033039086831
51403000,-80.0889892555958
51562000,-81.0186841919481
51721000,-80.6140900914019
51880000,-80.0711628455842
52039000,-80.2281187173804
52198000,-79.9549328575476
52357000,-80.8652261934161
52516000,-79.6797013431124
52675000,-80.4901754576432
52834000,-80.5257020837635
52993000,-79.8195465254673
53152000,-79.3389987105521
53311000,-79.9316747666261
53470000,-81.0804991930237
53629000,-80.8455605127146
53788000,-80.7558854325169
53947000,-81.8914474859596
54106000,-80.8891961382927
54265000,-80.0666222965388
54424000,-80.5725680320412
54583000,-80.1793214923033
54742000,-80.6717855947435
54901000,-80.7070525252641
55060000,-79.5478109508895
55219000,-80.1225860721653
55378000,-80.7706475900073
55537000,-81.4304676312548
55696000,-80.3975350201315
55855000,-81.6929998006792
56014000,-79.4109625539009
56173000,-79.8534987878395
56332000,-80.3088787968343
56491000,-80.886216967224
56650000,-80.0010673239491
56809000,-80.7686298254456
56968000,-80.0413479237904
57127000,-81.6352396475641
57286000,-80.8154580843873
57445000,-80.0563326536675
57604000,-80.375486511457
57763000,-80.6428936776394
57922000,-80.9138675856775
58081000,-81.3003191299106
58240000,-80.4205753597127
58399000,-81.1771739320238
58558000,-80.660586660847
58717000,-80.5645358270587
58876000,-80.5275083451853
59035000,-80.6903963847723
59194000,-80.6271237190729
59353000,-80.7592246255883
59512000,-80.7019613747911
59671000,-81.2950615941421
59830000,-80.0985268749394
59989000,-80.7771635703684
60148000,-80.3718034883591
60307000,-80.0422110783851
60466000,-80.8261305390535
60625000,-80.2793892419751
60784000,-80.8655707761468
60943000,-80.1321936949616
61102000,-80.4173879034136
61261000,-79.6996692397891
61420000,-79.8146796979393
61579000,-80.3385653263896
61738000,-79.7994067709984
61897000,-79.7718843013054
62056000,-81.4489435686907
62215000,-79.7315723994905
62374000,-80.3925895505671
62533000,-80.8649430332208
62692000,-79.8936736405292
62851000,-80.0647731872245
63010000,-80.1876565540508
63169000,-80.355561688753
63328000,-80.1303765188967
63487000,-80.5662778626953
63646000,-79.7281800481368
63805000,-80.3751214806519
63964000,-79.6816522509643
64123000,-80.1308239013032
64282000,-80.3652753221024
64441000,-80.186654553334
64600000,-80.2617553296896
64759000,-80.4533636005802
64918000,-80.3593760334033
65077000,-80.4546915010042
65236000,-80.9616848074923
65395000,-80.9498530265734
65554000,-80.5138686568618
65713000,-80.5338535311689
65872000,-79.974925989358
66031000,-80.1283194306963
66190000,-81.0341749076199
66349000,-80.0070440014722
66508000,-80.5088558698193
66667000,-79.4454937923437
66826000,-80.5351804275665
66985000,-80.3066070565943
67144000,-80.0554827465862
67303000,-80.3464811546498
67462000,-80.601326861882
67621000,-80.2725190623161
67780000,-81.1804246715245
67939000,-80.1688602415673
68098000,-79.8281769426412
68257000,-80.1767003268291
68416000,-79.8380967409869
68575000,-80.3575680035467
68734000,-80.0539275669372
68893000,-80.2632483798045
69052000,-79.1113459056983
69211000,-79.9137539813458
69370000,-80.0004355978363
69529000,-80.1578503038125
69688000,-80.7540694460188
69847000,-80.0381434340767
70006000,-79.5547723768095
70165000,-80.809045869951
70324000,-80.4186836851925
70483000,-80.8009819278514
70642000,-80.256678795164
70801000,-79.5878112636641
70960000,-80.6003608697487
71119000,-80.2442509405033
71278000,-80.0697852831459
71437000,-81.3502034540651
71596000,-80.0422150326296
71755000,-81.0596876094791
71914000,-80.8551627019332
72073000,-80.8441637470803
72232000,-80.1590660656508
72391000,-80.7211139506947
72550000,-80.1016826019154
72709000,-80.7396489880994
72868000,-80.4352628774672
73027000,-80.3091009078787
73186000,-80.0196011433561
73345000,-80.8371611868687
73504000,-80.2213777006623
73663000,-80.2894814291142
73822000,-80.2250401952445
73981000,-80.4818277867616
74140000,-79.7940300229608
74299000,-79.2769854602027
74458000,-80.6131496960853
74617000,-80.4503717879476
74776000,-80.1329541347412
74935000,-79.7390711519434
75094000,-80.9855211241448
75253000,-79.8815206748197
75412000,-80.6715843144281
75571000,-79.6799666407491
75730000,-80.6149209424629
75889000,-80.4175850794128
76048000,-79.7094827852718
76207000,-80.0123545748936
76366000,-80.5231609822816
76525000,-80.2469889634905
76684000,-81.0524853878153
76843000,-80.6022211086206
77002000,-80.6218685854949
77161000,-78.3769937223259
77320000,-73.9461783674813
77479000,-67.3329437641882
77638000,-61.495359887463
77797000,-56.1713344136604
77956000,-51.5238744416419
78115000,-47.3418337971478
78274000,-43.5836066395689
78433000,-40.2627721828632
78592000,-37.3247312906083
78751000,-34.7095879087822
78910000,-32.447541113087
79069000,-30.5102228083725
79228000,-28.8715029304748
79387000,-27.5254663970087
79546000,-26.4685116446432
79705000,-25.6913417870897
79864000,-25.1917587039393
80023000,-24.9699248002371
80182000,-25.0230539730672
80341000,-25.3488008979747
80500000,-25.9493668045902
80659000,-26.8384945181102
80818000,-28.0117260247869
80977000,-29.4835122710386
81136000,-31.264240307614
81295000,-33.3719452425932
81454000,-35.7971228095277
81613000,-38.6045429936431
81772000,-41.7688476297107
81931000,-45.3367124703186
82090000,-49.3756700990133
82249000,-53.8704267687318
82408000,-58.8912004381071
82567000,-64.5437010757942
82726000,-70.7113649726519
82885000,-76.9487206920822
83044000,-79.5538412333143
83203000,-80.4614335236
83362000,-79.6497551302707
83521000,-80.5566763181684
83680000,-81.1659644811253
83839000,-80.5965878454473
83998000,-80.1549704981527
84157000,-81.1547833651899
84316000,-80.0807262208554
84475000,-80.249497192005
84634000,-80.4255411595567
84793000,-80.6329845232261
84952000,-80.2641311039087
85111000,-80.9945838147201
85270000,-81.0108831273126
85429000,-80.7758521951124
85588000,-80.3972270709183
85747000,-80.3337202490739
85906000,-80.3954221674854
86065000,-80.2015446067011
86224000,-80.5602734660409
86383000,-80.0882458597591
86542000,-80.6448807816749
86701000,-80.8163497590845
86860000,-79.8322708945145
87019000,-80.4534365344376
87178000,-80.3649108674795
87337000,-80.7950324167803
87496000,-80.2717232318352
87655000,-80.6914079506681
87814000,-80.5803348338963
87973000,-81.6595236784875
88132000,-80.9393210665622
88291000,-80.1822317269686
88450000,-80.8675121580277
88609000,-80.3601262220351
88768000,-80.6262775218075
88927000,-80.2384341925742
89086000,-80.0900196838205
89245000,-79.9993946276317
89404000,-79.8431416450038
89563000,-80.3468205979363
89722000,-81.3664720820868
89881000,-80.0556230314311
90040000,-80.3412370601927
90199000,-80.461203887639
90358000,-79.9963224928959
90517000,-80.880240363675
90676000,-80.2893863709028
90835000,-79.914226012388
90994000,-80.7757238950554
91153000,-80.1010166722947
91312000,-79.437744374787
91471000,-80.2321153205996
91630000,-81.4504984140002
91789000,-80.8574797766485
91948000,-80.6361841509571
92107000,-80.063491908319
92266000,-79.9903103452351
92425000,-80.1975110891812
92584000,-80.3916233359022
92743000,-80.586522606181
92902000,-81.0854803486592
93061000,-81.1088366968815
93220000,-81.1276936058729
93379000,-81.0440918002122
93538000,-80.8207909287274
93697000,-80.998100534077
93856000,-80.4209587207061
94015000,-80.6525894979387
94174000,-80.2019552083576
94333000,-80.8357201015725
94492000,-80.5180169451219
94651000,-79.8593299463842
94810000,-80.689929357754
94969000,-80.9816315897102
95128000,-80.961794956855
95287000,-80.2479729566937
95446000,-80.2529882454265
95605000,-80.5730403195039
95764000,-80.0474861767932
95923000,-80.7450340849401
96082000,-81.4989366509627
96241000,-81.2428383536141
96400000,-80.4099954491132
96559000,-79.3253810507157
96718000,-80.2271471544268
96877000,-80.6169547581283
97036000,-80.25476706045
97195000,-80.8226262829033
97354000,-79.7797033577298
97513000,-80.1663234278187
97672000,-80.4280272559922
97831000,-80.3473307356663
97990000,-80.7226097837948
98149000,-80.1697973614826
98308000,-81.2439717372917
98467000,-81.336436498968
98626000,-79.8154354318174
98785000,-79.9180789310254
98944000,-80.0580778807348
99103000,-80.0678628959385
99262000,-80.7178016657022
99421000,-80.2003175823529
99580000,-80.1794618500159
99739000,-81.1783876543737
99898000,-81.3240862918549
100057000,-79.8853944529056
100216000,-80.305255939055
100375000,-80.7620357403437
100534000,-79.9743037392623
100693000,-79.9443967191352
100852000,-80.3557560719457
101011000,-80.9840382096199
101170000,-80.313556939637
101329000,-81.088234085413
101488000,-80.1729614268761
101647000,-79.8542064639351
101806000,-80.7695521850536
101965000,-80.932596649088
102124000,-79.9873068883885
102283000,-80.3212409311386
102442000,-80.6595051510372
102601000,-80.029890470852
102760000,-79.8763383875123
102919000,-81.0618064118202
103078000,-80.3288948490112
103237000,-80.72402526092
103396000,-79.6585757020012
103555000,-80.6919479930471
103714000,-80.0160011138979
103873000,-79.9256732811357
104032000,-80.9901875135077
104191000,-79.7179040902373
104350000,-80.6923815218433
104509000,-79.845549944751
104668000,-80.6038688675044
104827000,-80.6469462788486
104986000,-80.3448765393814
105145000,-80.617522638821
105304000,-79.4689787014961
105463000,-80.5843580082885
105622000,-80.7338266245585
105781000,-79.9962901759216
105940000,-81.684642623457
106099000,-80.3149152306309
106258000,-80.9063966197234
106417000,-80.7152655603546
106576000,-81.1691259106636
106735000,-80.4165043435465
106894000,-80.2476766937193
107053000,-81.3420098612814
107212000,-81.1515830220061
107371000,-80.3819724251083
107530000,-81.3693710344981
107689000,-80.2707221824572
107848000,-81.1535529367994
108007000,-79.7513460203753
108166000,-80.0731752835173
108325000,-79.8351047286847
108484000,-80.3951552425863
108643000,-80.0359778090362
108802000,-80.5366866217486
108961000,-80.3361305653785
109120000,-80.5463404652821
109279000,-80.7772388346373
109438000,-80.6524166758164
109597000,-81.2624187863726
109756000,-80.1078863007469
109915000,-81.2079899827524
110074000,-80.110940800351
110233000,-79.9916369043703
110392000,-80.8011177864675
110551000,-80.1873391673546
110710000,-81.0139691141979
110869000,-80.6168793986691
111028000,-81.1002944547437
111187000,-81.1364156433005
111346000,-80.6170854386772
111505000,-81.6651966567429
111664000,-80.7805016075272
111823000,-79.6311573503782
111982000,-80.2727151755159
112141000,-80.7056196601672
112300000,-79.5939315624136
112459000,-80.4911102294972
112618000,-80.3541738503408
112777000,-80.4071764339035
112936000,-80.5968909043396
113095000,-80.6696122714114
113254000,-80.1432410074057
113413000,-80.5597864849941
113572000,-79.6640615005702
113731000,-79.9140866610941
113890000,-80.4733988818089
114049000,-80.7119767967095
114208000,-79.5461961390271
114367000,-80.3683486141632
114526000,-80.1375511917603
114685000,-80.4151520714957
114844000,-80.1661196396814
115003000,-81.3955149412274
115162000,-80.5701269361014
115321000,-80.5007618664377
115480000,-80.9784831096179
115639000,-79.9248992450574
115798000,-80.7157474586539
115957000,-80.3203034917512
116116000,-80.8012172131154
116275000,-81.1681206429646
116434000,-80.1997846629226
116593000,-80.2235766897109
116752000,-80.4523173299141
116911000,-80.6602014991835
117070000,-80.8341704059952
117229000,-80.3942147238351
117388000,-80.098184789031
117547000,-80.332877715165
117706000,-81.1539972428562
117865000,-79.941323811096
118024000,-79.7936740758641
118183000,-79.2961771137601
118342000,-80.9133512936354
118501000,-80.6412318956836
118660000,-80.3662448416332
118819000,-80.1188518526763
118978000,-80.7791016487027
119137000,-80.0787411642739
119296000,-79.5457076335597
119455000,-81.0210421105917
119614000,-80.4397509343081
119773000,-80.608082440054
119932000,-80.3298068013416
120091000,-81.4262193761961
120250000,-80.4271689964884
120409000,-80.4116207800895
120568000,-80.6004321262762
120727000,-80.3230253789838
120886000,-80.3346892987089
121045000,-80.0155539429103
121204000,-79.5654359048541
121363000,-80.5723456768516
121522000,-80.3884046469128
121681000,-79.9153525402189
121840000,-80.0153547408266
121999000,-80.1894075185796
122158000,-80.052950452445
122317000,-80.5523335163733
122476000,-81.8592372624995
122635000,-80.5751492157385
122794000,-80.9890048446164
122953000,-79.1956135071797
123112000,-79.9993297174633
123271000,-81.2259504577525
123430000,-80.6774820704522
123589000,-81.322457667511
123748000,-80.4231879421465
123907000,-80.471137862116
124066000,-79.4471833055865
124225000,-80.9238146140919
124384000,-80.8857141630616
124543000,-80.3540411508566
124702000,-80.2656754131706
124861000,-80.5879077834653
125020000,-80.1868565148695
125179000,-80.5549123919719
125338000,-80.835708738273
125497000,-80.4062629780672
125656000,-80.9528223174283
125815000,-80.9869338230302
125974000,-80.144082945669
126133000,-81.0592567347981
126292000,-80.5571074935301
126451000,-81.2829216606291
126610000,-80.9793979563668
126769000,-80.8482600026972
126928000,-80.4057449395584
127087000,-80.6607480221829
127246000,-82.4090776968107
127405000,-80.1529624485749
127564000,-80.4542527924417
127723000,-80.7256737100388
127882000,-79.7883671456803
128041000,-81.3103600074393
128200000,-80.3820431533156
128359000,-80.4419880246054
128518000,-80.597560537828
128677000,-79.9330633042481
128836000,-80.0212966138293
128995000,-80.0281286169958
129154000,-80.382033057033
129313000,-80.3292105624192
129472000,-81.0180658493558
129631000,-80.8063168019462
129790000,-80.2114410736931
129949000,-80.9872228685563
130108000,-81.0246701432866
130267000,-80.9190408322951
130426000,-80.7627930173166
130585000,-80.6957128647549
130744000,-80.7945183083044
130903000,-80.8142070491602
131062000,-80.928019917796
131221000,-80.7163166481368
131380000,-80.8590798839026
131539000,-80.1196498016983
131698000,-80.166778359123
131857000,-80.6432032667098
132016000,-80.3146133198275
132175000,-81.0396321024628
132334000,-79.993644682349
132493000,-79.8733877172693
132652000,-80.0423463779494
132811000,-79.86038302675
132970000,-79.4704886518284
133129000,-79.6782995014853
133288000,-79.2169433984926
133447000,-81.3803917823594
133606000,-80.4720575156317
133765000,-80.5228007329109
133924000,-80.518565374183
134083000,-80.6764546099385
134242000,-79.9680089194374
134401000,-80.1969364380849
134560000,-80.2377100819848
134719000,-80.2126300442443
134878000,-80.7802657375886
135037000,-80.1546849536152
135196000,-80.9371888490217
135355000,-79.8335626595961
135514000,-80.7709064343898
135673000,-80.4629554814217
135832000,-79.926777280008
135991000,-79.2647801432173
136150000,-80.249555505397
136309000,-80.6182249182824
136468000,-80.2784341300193
136627000,-80.0679756725721
136786000,-79.2030585671251
136945000,-80.099447966095
137104000,-80.3582960526072
137263000,-80.376088256178
137422000,-79.9191595387461
137581000,-80.7955327383854
137740000,-79.4591816424848
137899000,-81.1958830861474
138058000,-79.6849642044639
138217000,-80.1753342420063
138376000,-79.6192791254856
138535000,-80.2056613381509
138694000,-79.8862702899228
138853000,-80.0157532579216
139012000,-80.5190991740763
139171000,-79.5147939991713
139330000,-80.3831727542823
139489000,-79.8318506551131
139648000,-80.3683142485502
139807000,-80.1491344632472
139966000,-80.5289927185456
140125000,-80.5321639890318
140284000,-79.8711671055999
140443000,-79.8517470323081
140602000,-80.6881251121339
140761000,-80.4599410477681
140920000,-79.7559262825084
141079000,-79.0663876159291
141238000,-79.3986463831584
141397000,-80.0678981165571
141556000,-80.1697732703106
141715000,-80.5261870530726
141874000,-80.634929675032
142033000,-80.0082391108163
142192000,-80.4888324960178
142351000,-79.651928001324
142510000,-79.7129461173246
142669000,-80.7555867967892
142828000,-80.3847534104461
142987000,-80.0315234829829
143146000,-80.2518956192127
143305000,-79.8190676414101
143464000,-79.8567146155014
143623000,-80.771259857079
143782000,-80.3025648030109
143941000,-80.0056559037255
144100000,-79.7543962582474
144259000,-80.0954097044684
144418000,-80.9872922119532
144577000,-80.6426591909966
144736000,-79.5635457164523
144895000,-80.5957825658479
145054000,-81.3526797243163
145213000,-80.1980966619032
145372000,-80.0153253198867
145531000,-80.3315994931304
145690000,-81.2244988504496
145849000,-80.8311746246295
146008000,-80.0155112617136
146167000,-79.7530409262346
146326000,-79.8071139127541
146485000,-79.8246789597762
146644000,-80.0715008040591
146803000,-79.848989223825
146962000,-80.0341247757525
147121000,-80.3413877903219
147280000,-79.9515901576729
147439000,-79.491599872514
147598000,-79.8209017223028
147757000,-80.1984308348673
147916000,-79.9588528309651
148075000,-80.2056326571886
148234000,-79.0833926111419
148393000,-80.1063817536085
148552000,-80.1294130710117
148711000,-79.9136460415478
148870000,-80.4581450106746
149029000,-80.3398003231561
149188000,-79.5968453746433
149347000,-80.3215376919867
149506000,-79.7704936601936
149665000,-80.1315306485241
149824000,-80.5763782913304
149983000,-79.62121372024
150142000,-80.0633310703157
150301000,-80.3731826425686
150460000,-79.3161133901629
150619000,-80.2996419499541
150778000,-79.1189274930345
150937000,-80.766952161442
151096000,-80.6706430473549
151255000,-80.4638611339691
151414000,-80.0639972013906
151573000,-79.8406990154638
151732000,-80.584927819264
151891000,-80.9380160361074
152050000,-79.8643176792959
152209000,-81.3451213351033
152368000,-79.8510999522593
152527000,-79.8686277497483
152686000,-80.0674057493118
152845000,-79.5093718105335
153004000,-80.0356030215736
153163000,-80.7076959550752
153322000,-80.1995170440358
153481000,-80.2421743018042
153640000,-79.2658628760442
153799000,-79.5440297111307
153958000,-80.0079589333661
154117000,-80.1576102735553
154276000,-80.4309909922404
154435000,-80.0995220001506
154594000,-79.492579363652
154753000,-80.8488724667548
154912000,-79.6727326286477
155071000,-80.252283199808
155230000,-80.4396448803633
155389000,-80.1713885357293
155548000,-79.8984054280774
155707000,-79.6544908306977
155866000,-80.5150069909248
156025000,-80.4402203601839
156184000,-80.9326799629831
156343000,-80.2429229096285
156502000,-79.8890488366714
156661000,-80.6794689494439
156820000,-80.1397018361839
156979000,-79.8624229247209
157138000,-80.6802012033379
157297000,-78.8201197602716
157456000,-80.2038828402603
157615000,-79.4610225496862
157774000,-79.7909780737438
157933000,-80.429493895585
158092000,-80.7374760184771
158251000,-80.3303528878178
158410000,-80.3671149073102
158569000,-81.0363954142242
158728000,-79.8356568683756
158887000,-79.3484206422377
159046000,-79.1385494338831
159205000,-80.0505697400911
159364000,-79.9191376411557
159523000,-79.7311347767482
159682000,-79.2077997478677
159841000,-78.6231657809939
160000000,-79.5301017388924
